ClienteID,Income,Ubicacion,HaComprado,FrecuenciaCompra,CategoríaProductoFavorito,GastoMensual,Mes,Año,Edad,TiempoEnLaPlataforma,ValoracionesPromedio,NúmeroDevoluciones,Latitud,Longitud
83,32758.68505232537,Zaragoza,1,5,Moda,211.27824425034203,Octubre,2020,57,45,1.914707118414435,0,41.65027514465764,-0.8935447495134804
84,26449.36021036258,Barcelona,1,3,Moda,373.6473798994736,Abril,2020,25,45,3.5374547554867486,1,41.39349015024426,2.175067816085542
85,21061.64194034109,Valencia,1,7,Moda,235.8513728205395,Agosto,2022,22,34,1.8883034827732823,0,39.47176380361016,-0.37918950678245983
86,23897.149478590727,Valencia,1,2,Moda,112.39960172080123,Julio,2022,26,9,2.2866799586381945,1,39.46094678703955,-0.38565312469254026
87,26653.986359093935,Valencia,0,5,Hogar,223.53860822112298,Diciembre,2022,18,24,4.392168358405936,1,39.46837370288306,-0.3845966924380553
88,35809.68658873387,Valencia,1,10,Libros,64.42190399602585,Septiembre,2021,53,8,3.9154457690797875,1,39.472043939110804,-0.3686685398872069
89,37764.29887919663,Sevilla,1,7,Alimentos,73.14702957619889,Agosto,2020,52,7,1.3815971092528425,0,37.396750296330374,-5.981278091797355
90,27802.410622628613,Zaragoza,0,7,Moda,311.1653631700635,Mayo,2022,19,36,2.7148080839457345,2,41.64304763662946,-0.8818250633728226
91,27960.42323614352,Barcelona,1,10,Moda,118.26962578313507,Febrero,2020,57,18,1.1166790545810579,0,41.39278586870626,2.1673370716990594
92,31308.115279862333,Barcelona,1,1,Moda,320.2744460538693,Mayo,2021,40,3,2.923560586412036,0,41.38981252171541,2.1691343909785425
93,30060.732545366125,Valencia,1,5,Libros,345.66948684437455,Agosto,2021,26,28,3.6497360468042723,0,39.475959806247054,-0.36634324200192797
94,34654.670419870396,Valencia,1,3,Electrónica,389.7701664515891,Octubre,2022,51,6,1.4740104943926062,0,39.46050752010659,-0.36834068268418135
95,27384.05953206445,Madrid,1,8,Electrónica,496.9059101986354,Septiembre,2021,63,44,2.1555397556366627,0,40.419227610671975,-3.6943223476167035
96,34745.71493890499,Zaragoza,0,7,Hogar,112.76977413996185,Diciembre,2020,31,44,2.5913465020086277,1,41.64812319035053,-0.8821372413885725
97,28803.876010651224,Sevilla,1,3,Electrónica,76.79948482862943,Diciembre,2022,21,21,4.678124098624199,2,37.38033988137197,-5.987753418998435
98,34269.873555339276,Barcelona,1,1,Moda,174.54988597001665,Diciembre,2020,47,28,4.973020061691856,5,41.37640433075502,2.1829108626695817
99,28644.797688557286,Madrid,0,5,Moda,92.779636594518,Septiembre,2020,48,40,1.1796451959824634,0,40.423114478145436,-3.6967390515750806
100,26934.526585458112,Madrid,1,3,Moda,183.79595221505267,Enero,2021,55,1,4.044031693981568,2,40.42553430462868,-3.7120879302776046
101,39561.588199199854,Barcelona,1,6,Hogar,244.5535744738922,Septiembre,2021,28,36,2.486896265609373,1,41.38277595185026,2.16482469778088
102,35326.13541273459,Sevilla,1,3,Moda,233.21021413481745,Julio,2021,52,21,2.56983274491792,1,37.383307862030996,-5.989871684459247
103,21039.774499323925,Madrid,1,4,Electrónica,93.85770084815597,Septiembre,2021,25,43,4.01705989338809,1,40.41615714422095,-3.7084187566509272
104,27766.13244105046,Madrid,1,5,Libros,36.510765160963274,Agosto,2021,20,35,4.673705728581634,0,40.40879456213636,-3.710440178218118
105,36024.61460889287,Zaragoza,1,8,Libros,112.60960271957221,Enero,2022,31,13,4.803714378010193,1,41.64176851127104,-0.8796234640417541
106,24016.697653932388,Sevilla,1,7,Alimentos,30.768778997220103,Diciembre,2020,30,10,3.308490344153283,2,37.394277850138366,-5.975103770694609
107,33853.39164761556,Madrid,1,5,Electrónica,441.63148810741336,Agosto,2020,62,44,2.4284846372020112,1,40.41556980973016,-3.708222630366747
108,33335.280517348954,Sevilla,1,4,Moda,84.89211523478801,Agosto,2020,49,47,4.150196343435117,1,37.39505786394418,-5.987933921639177
109,26504.267109540415,Barcelona,1,6,Libros,33.55590070503998,Noviembre,2020,51,10,2.004005533049201,1,41.381051667474104,2.1680541198441565
110,29955.914768770963,Valencia,0,8,Electrónica,5.1554308793353325,Marzo,2021,62,46,3.256296115334071,1,39.462500579564484,-0.3811587387796647
111,19549.9112568486,Madrid,0,4,Libros,207.59135160412146,Enero,2020,36,13,2.4343138460994926,1,40.41388139496948,-3.7003101158370857
112,38852.15758283359,Zaragoza,1,3,Moda,202.61667659936398,Agosto,2022,55,37,3.6265242948315044,1,41.64007429684439,-0.8948748612066931
113,28454.53745401539,Barcelona,1,2,Libros,83.28625342214832,Marzo,2022,33,38,1.9615956515740276,0,41.39124447280583,2.1663424384716756
114,34019.065256881295,Sevilla,1,3,Alimentos,14.882625955254905,Marzo,2020,19,24,1.766371782939303,1,37.38594490293045,-5.977165821562838
115,33069.206707377125,Barcelona,1,9,Alimentos,105.40078962234925,Enero,2020,57,2,4.672956346701748,2,41.37816250622287,2.1650587367123637
116,36789.40394049994,Madrid,1,5,Libros,74.56594510565667,Noviembre,2022,34,22,1.4072147317981476,1,40.4164657599016,-3.7077416097744296
117,27833.4829654872,Sevilla,1,4,Electrónica,226.0953046317403,Mayo,2022,51,17,3.0238316309397266,1,37.39036016728968,-5.97838290219033
118,31019.113637637336,Valencia,0,7,Electrónica,186.16884920116712,Octubre,2021,59,36,1.8834111318520357,0,39.462649969763056,-0.37467401830891434
119,32795.546013072635,Barcelona,1,8,Electrónica,90.69813731177835,Julio,2022,33,14,1.1557198533026698,0,41.385174175207794,2.166285575720264
120,34362.707957152394,Madrid,0,4,Libros,49.152629844849656,Octubre,2021,55,10,1.1440752731657056,0,40.41925496971058,-3.708317191642785
121,35771.77169204462,Zaragoza,1,4,Electrónica,885.170061872906,Septiembre,2021,19,35,1.7008870884233094,0,41.64857968637088,-0.8974395535144588
122,27613.091347123394,Sevilla,0,8,Moda,121.02785449305875,Diciembre,2021,19,25,4.4670814180240015,3,37.38828368114427,-5.988329730639144
123,26678.862783477885,Barcelona,1,5,Alimentos,233.12628770386493,Julio,2021,43,3,2.1299149759081066,0,41.39151162422371,2.1645435745399473
124,36800.55683124086,Barcelona,0,5,Moda,30.29321641893651,Septiembre,2021,30,47,4.801836682301182,0,41.383436145498365,2.1725726284826288
125,19814.620325139305,Valencia,1,6,Electrónica,132.94681645378412,Agosto,2020,64,38,3.326489171956774,0,39.474407121525985,-0.37480224849819577
126,37850.16140271336,Valencia,1,7,Moda,5.5845924845850625,Diciembre,2022,48,17,2.7464567590750644,0,39.473251246743885,-0.3707470142869649
127,28488.37878961846,Zaragoza,1,2,Electrónica,140.8234738941404,Febrero,2021,51,12,3.3203553386778184,1,41.656067059473166,-0.8928074900655506
128,29977.18585504852,Zaragoza,0,1,Libros,664.9439977024297,Enero,2022,56,24,3.066793540905071,0,41.64958345410728,-0.882282838431216
129,26588.28699439923,Madrid,1,7,Moda,96.9687889589484,Julio,2022,20,29,4.0351050150293,0,40.4265640226193,-3.695999613779125
130,29759.022572320937,Madrid,1,5,Libros,7.955344154956627,Julio,2021,25,43,2.129984263891409,2,40.414204345252486,-3.709886669655627
131,36355.691129904575,Zaragoza,1,4,Libros,6.289008945167307,Agosto,2020,40,25,2.4122015664012095,2,41.648610850748135,-0.8842521709632791
132,33854.3155073202,Zaragoza,1,4,Hogar,98.20027252601629,Mayo,2021,31,36,4.576377210133003,0,41.64867438141506,-0.8894213827337266
133,32463.432419002027,Sevilla,0,3,Electrónica,34.87661477022617,Marzo,2020,44,26,4.785826052601622,3,37.39585660842163,-5.987230924418657
134,30444.36503065872,Valencia,0,8,Alimentos,4.7258154162401125,Diciembre,2022,46,38,4.570232909945898,1,39.47710289349623,-0.37815190398096554
135,22771.950137639586,Madrid,1,7,Electrónica,282.2925808285821,Agosto,2020,56,1,2.6777919758292543,1,40.413339662113565,-3.704710201776006
136,25779.315432411302,Valencia,1,1,Alimentos,122.69094089076307,Junio,2020,56,20,4.121462012027527,4,39.4751559391735,-0.38376795944272013
137,28283.99381684416,Valencia,0,2,Electrónica,68.28543456586712,Noviembre,2020,18,28,2.905342933204395,1,39.46383538431744,-0.3672591034867382
138,32288.382272144194,Zaragoza,1,4,Libros,460.68345386430866,Marzo,2022,34,16,2.9901594085844088,0,41.64233283254763,-0.8877304536413789
139,30348.263322594394,Sevilla,1,6,Moda,24.69108469957306,Enero,2022,58,47,1.8187204362291358,1,37.39067828933324,-5.984666510758995
140,34917.52153179233,Barcelona,1,4,Moda,624.3445096281949,Marzo,2020,47,17,3.364521213034066,1,41.38795890497153,2.1680005345159525
141,32368.13693863782,Sevilla,1,6,Hogar,75.36582709810526,Mayo,2020,30,40,1.7445435910133917,0,37.390145245355534,-5.987015534895062
142,30271.752889692856,Sevilla,1,8,Alimentos,438.5734271136216,Marzo,2021,38,28,2.326258796268775,0,37.39232534519258,-5.991634529132537
143,41378.80648783602,Valencia,1,7,Alimentos,184.73502413695445,Enero,2020,36,12,4.420120806479741,0,39.47132454833679,-0.38258259289233354
144,32031.13342524964,Sevilla,0,5,Alimentos,350.5547102752768,Mayo,2021,36,27,1.8283032368434209,2,37.3846648612623,-5.990084803993528
145,27840.28899195814,Madrid,0,2,Libros,827.1979192000565,Octubre,2020,42,42,1.2846331406937312,0,40.41043175559738,-3.697275780968787
146,39299.835032434654,Valencia,1,1,Alimentos,68.04939297972233,Julio,2021,39,47,1.2760303704512652,0,39.46562115135322,-0.367745524362711
147,36002.057742066994,Madrid,1,7,Moda,649.534733191931,Julio,2022,48,30,4.763138082012432,0,40.42617353050691,-3.702364790601258
148,39080.438951219076,Barcelona,1,4,Libros,98.68946593832437,Noviembre,2020,34,41,3.0276817518473385,0,41.377924022453314,2.1708949648675917
149,29445.34032185245,Valencia,1,1,Electrónica,97.39314464199204,Septiembre,2020,40,34,2.6376482872680733,1,39.47586164526696,-0.3789401854260586
150,34881.54563240551,Barcelona,1,6,Alimentos,83.22042752609592,Octubre,2020,49,37,4.243514324031674,0,41.37680434436606,2.174539698218564
151,22735.752704638195,Valencia,1,5,Alimentos,155.91869937877604,Octubre,2020,27,6,4.343303711642064,0,39.47680941702992,-0.37036947225712996
152,33920.03205457084,Zaragoza,0,8,Electrónica,33.48147598237732,Diciembre,2021,27,7,2.3287641324624184,0,41.64232546280261,-0.8856297077117506
153,29211.380208729483,Sevilla,0,5,Alimentos,161.35792845831347,Marzo,2020,53,32,3.774472229895181,1,37.38350208526871,-5.9900948493089565
154,23224.710222410336,Zaragoza,1,4,Electrónica,156.04835761790255,Julio,2022,25,32,4.084491263407546,0,41.656304435466105,-0.8940916209451955
155,35163.00202008988,Barcelona,1,10,Libros,287.0144276612991,Enero,2022,69,25,3.618602747463818,0,41.38032894693036,2.1634170678152262
156,20949.34337501992,Sevilla,0,7,Moda,358.7322095416907,Abril,2020,37,33,1.6063802992003975,1,37.396505380682505,-5.9786071037358175
157,20436.467414678904,Valencia,1,4,Electrónica,116.1213863090131,Abril,2022,49,7,4.503532334068228,0,39.47245357870181,-0.37128268472122317
158,31812.38229402651,Sevilla,1,8,Hogar,72.00274496578933,Mayo,2020,67,12,3.156378210944035,2,37.38213297134849,-5.985292528108249
159,32856.73755163394,Madrid,1,5,Electrónica,60.04134180842746,Julio,2020,31,16,2.1298897054800148,1,40.41379938774698,-3.7119144694748596
160,34852.619100066055,Sevilla,0,5,Alimentos,43.289165422024375,Julio,2022,67,16,2.7009127417507757,2,37.3888146097043,-5.976044206993148
161,33709.81508264733,Madrid,0,5,Libros,11.87519156167616,Noviembre,2020,45,43,1.1502843615956295,0,40.407576182381014,-3.707960781730124
162,37383.29312714814,Sevilla,1,2,Libros,83.84627968339795,Abril,2022,63,36,1.5114672048896702,1,37.38324281872411,-5.989696066926686
163,33501.214766812096,Madrid,0,3,Electrónica,63.01002134103379,Julio,2021,69,13,4.062187002063443,2,40.42494369103759,-3.704428618915314
164,29338.502780287687,Barcelona,1,4,Moda,678.7493564859321,Noviembre,2020,41,7,1.0000465390214646,0,41.384389988258796,2.1786155128491056
165,29631.94442104047,Zaragoza,1,9,Hogar,163.15736993082308,Marzo,2021,32,36,2.6662633139291687,1,41.641912844080096,-0.889339692917999
166,28588.894055063945,Valencia,0,0,Libros,85.32049910342016,Junio,2022,39,47,3.0900407243423538,0,39.46850670428242,-0.3743497861890669
167,31477.387622115915,Sevilla,1,5,Alimentos,173.72290472451454,Diciembre,2021,47,9,1.2185376800038892,0,37.399083154065,-5.97907002211836
168,24513.270657166708,Zaragoza,1,5,Alimentos,29.977851500428955,Febrero,2021,21,32,4.892312651889331,1,41.64678031406035,-0.882533938954519
169,31704.61099279477,Valencia,1,5,Moda,117.41313468858058,Octubre,2022,30,11,1.9045013249986877,1,39.46332116726625,-0.3856787262738208
170,29567.932465841932,Valencia,1,5,Libros,196.82524115640226,Septiembre,2021,40,8,2.2167948785451235,0,39.463995967449286,-0.37947976887771484
171,31378.17578943704,Madrid,1,4,Electrónica,134.23715419589502,Mayo,2021,25,33,2.2157700490201093,1,40.41698661514919,-3.7014874171891763
172,31393.615174853305,Barcelona,1,9,Alimentos,102.7589389711504,Junio,2022,35,23,1.9216666484693996,0,41.39327611434429,2.173601080191009
173,17738.676993421333,Barcelona,1,6,Moda,1018.2082527884921,Diciembre,2021,29,25,1.0058952883452457,1,41.38508951289251,2.1644088601964597
174,25493.53090667666,Zaragoza,1,2,Libros,424.57800004935933,Diciembre,2022,48,8,3.9173791763519854,1,41.63952123105312,-0.8880618007616726
175,29456.856679555724,Barcelona,1,6,Libros,195.31749676136155,Diciembre,2021,31,45,4.867381999197141,2,41.38382757226497,2.1801876078996063
176,29722.575208511633,Sevilla,0,6,Libros,168.50462407622737,Diciembre,2022,51,22,1.8971739331401802,0,37.382305591694234,-5.993959566757659
177,31296.94654499847,Barcelona,0,6,Libros,193.86472866399086,Abril,2022,35,4,3.6521887672136897,2,41.3840447753586,2.1681535711350453
178,31511.741451658214,Zaragoza,1,5,Libros,44.95700651715701,Noviembre,2021,51,40,3.9675853078348604,2,41.639815287466774,-0.8845930342630475
179,37581.166614669484,Barcelona,0,2,Alimentos,100.55090433803937,Octubre,2021,28,3,4.393701516362099,0,41.377295859999144,2.1755703900001557
180,31562.292405489738,Sevilla,0,5,Moda,8.051833273152042,Julio,2021,58,29,2.6905167880544365,1,37.38471299500333,-5.9909890789929
181,28434.881458917796,Madrid,1,3,Libros,129.0795258087159,Diciembre,2020,29,41,2.211723622561717,0,40.414370030458386,-3.697761084475541
182,22004.38263731259,Zaragoza,1,3,Hogar,156.62513675059492,Septiembre,2020,66,29,2.3011805360921245,2,41.64666487153809,-0.8840696070157789
183,23157.049422290715,Madrid,1,3,Hogar,51.68932109178914,Julio,2020,32,34,3.8504853323940513,0,40.40928472593598,-3.6983345716066984
184,32677.459049876023,Madrid,1,6,Moda,665.0075943799553,Enero,2022,48,34,4.267117866022544,1,40.41151366649813,-3.7002421374022227
185,35302.23407055234,Madrid,1,6,Electrónica,480.3808034797286,Enero,2021,66,28,1.7264558710264106,1,40.418090631096824,-3.6952071056557663
186,37706.854984590915,Valencia,1,4,Electrónica,256.12990670475904,Septiembre,2022,46,13,2.483764032631061,0,39.46765345035951,-0.3849646962233112
187,25860.534605421435,Valencia,1,5,Electrónica,152.4508526131865,Noviembre,2020,43,15,4.6077607869966,1,39.460290109711025,-0.36975082878054494
188,28480.677822845362,Madrid,1,5,Hogar,407.9967246365241,Septiembre,2021,35,23,4.226774078778957,2,40.41726971275323,-3.6982851189633013
189,31211.668430415564,Zaragoza,1,7,Electrónica,28.002433815246185,Abril,2022,49,44,4.939433611049903,1,41.64351151200023,-0.8921833250897353
