ClienteID,Income,Ubicacion,HaComprado,FrecuenciaCompra,CategoríaProductoFavorito,GastoMensual,Mes,Año,Edad,TiempoEnLaPlataforma,ValoracionesPromedio,NúmeroDevoluciones,Latitud,Longitud
15,37801.9007056644,Europa,1,10,Libros,143.7618201976125,Agosto,2020,44,13,2.380768833976842,2,41.15892932295745,19.949538638828603
16,30642.755000355406,Europa,1,4,Hogar,69.48325140732948,Agosto,2020,35,19,4.66994337252796,0,66.78291198199418,7.4283519225852395
17,32747.88172531334,Europa,1,5,Moda,536.9264687172432,Marzo,2022,45,6,2.1620180226856816,1,50.86454462114975,30.715781566782645
18,23645.6409656198,Europa,1,10,Libros,101.17260531493366,Junio,2020,68,12,2.8799530726317464,2,63.8444692016533,36.12155430333112
19,41945.17978696231,Europa,1,3,Libros,18.224202023315115,Mayo,2021,64,37,4.5605645495840585,0,44.73090391045916,34.228215403145875
20,39217.068791602665,Europa,1,4,Electrónica,191.9787952419908,Febrero,2021,64,17,3.83088540107011,2,57.348502984627565,39.01558029137558
21,36817.17745475852,Europa,1,7,Moda,24.171188974132583,Agosto,2021,21,23,1.248812904658811,1,45.15974054004356,-6.355512844865404
22,34143.829888024375,Europa,1,5,Hogar,84.69215548465311,Diciembre,2022,24,26,1.5892121771158814,1,60.046954429830116,17.29050591965736
23,30075.71639129932,Europa,1,10,Libros,141.61640594394922,Junio,2020,62,29,1.0313663630876673,1,67.83453417883443,16.26502991324127
24,32210.370084333656,Europa,1,4,Libros,414.6482004597833,Febrero,2020,52,33,3.5236871609166536,2,69.4481576865202,35.904767924242385
25,35240.09871997476,Europa,1,2,Electrónica,136.0645849311906,Diciembre,2020,65,27,2.7906937016416733,0,61.33484424484404,-0.11665041475882632
26,26857.151262621468,Europa,1,3,Alimentos,242.30610241850204,Mayo,2022,26,25,1.5370994036091021,1,67.20835774428137,35.7673133109728
27,27777.506278904086,Europa,1,5,Hogar,987.2031483956221,Enero,2021,25,10,4.831736484227082,0,65.84728891973342,-1.8714714653161728
28,21654.33820454734,Europa,0,8,Moda,28.195033183196312,Diciembre,2021,69,47,3.1186388957824795,0,68.66010894718565,18.921495387264955
29,26140.904611216225,Europa,1,4,Libros,64.24267660938034,Octubre,2020,62,23,1.9675731764515567,3,35.14549745376241,12.399365254807694
30,38306.50865304077,Europa,1,3,Libros,100.36527296729498,Junio,2021,34,21,3.00241428461883,1,50.49571965298513,-7.9331527063287135
31,28328.764544248163,Europa,1,8,Hogar,109.5768371042928,Diciembre,2021,34,21,3.718481330940431,2,62.423655867684445,21.87426977234321
32,28410.765467447083,Europa,0,6,Alimentos,105.87297548125656,Septiembre,2022,66,43,1.304956871894258,1,40.661652295975394,22.936298646291306
33,31588.835162185595,Europa,1,8,Libros,476.3494765423829,Enero,2022,50,13,2.098815260191568,1,64.15197882837911,6.820059022122326
34,21938.863464127382,Europa,1,3,Hogar,250.37552323388508,Noviembre,2022,49,37,4.227861963535974,0,52.44458242705177,27.252146350073673
35,34726.90845043783,Europa,1,3,Electrónica,187.25033352635052,Noviembre,2022,25,33,2.838659481610645,0,36.721011158635626,20.093303995136555
36,36332.034276864375,Europa,1,5,Alimentos,74.03099796587978,Octubre,2020,36,24,3.1863085681291796,1,45.018102613430266,-2.065912604371835
37,31886.481327302045,Europa,1,11,Moda,347.21619877554224,Diciembre,2022,55,44,2.731264008837877,1,61.07996819800425,-4.994558952044761
38,38256.75493239745,Europa,0,7,Libros,620.4876787596312,Diciembre,2021,20,11,1.1755997705720205,0,53.19762888423476,31.870091853551244
39,23365.841169320513,Europa,1,4,Hogar,344.29556217301325,Marzo,2020,22,17,1.6629991192806237,1,45.39364887663266,29.829718231339143
40,39218.57898875923,Europa,1,3,Electrónica,0.31326624960834965,Diciembre,2021,30,4,2.7821665549675636,1,58.78934111426865,0.24236925410386156
41,26346.292983851734,Europa,1,8,Moda,202.34093701342425,Julio,2021,64,47,1.8367418616317113,0,60.97224241874888,7.529885795621947
42,23600.40133368435,Europa,0,8,Hogar,10.497829499008912,Abril,2021,63,25,1.199916114638715,0,61.433005382237766,-9.63929469920973
43,28813.040193966655,Europa,1,3,Hogar,59.57536464449513,Septiembre,2022,48,30,4.374598656207295,1,68.49067983509082,-4.171828914299405
44,39360.028402361524,Europa,1,3,Moda,12.273978716393263,Marzo,2022,33,9,4.924770116656463,2,59.548875758394416,22.544843172722352
45,29902.789295502258,Europa,1,6,Electrónica,185.1649336257584,Mayo,2020,67,21,4.172571495986958,0,69.6848278040737,-4.341544296102898
46,25337.041717194596,Europa,1,2,Electrónica,232.0485530889521,Marzo,2020,49,20,4.415139686818668,1,40.987086217844116,5.464761537804888
47,23525.2876276007,Europa,1,7,Alimentos,24.3177722913626,Julio,2022,39,19,1.9679085212681815,0,35.83612746900514,5.393955495046702
48,29474.40747626793,Europa,0,5,Libros,96.84935922987209,Mayo,2021,46,19,4.842507902052799,0,36.29560760662068,17.790886792900693
49,20025.192142211752,Europa,1,5,Moda,121.84817715415785,Septiembre,2020,39,12,1.7877028178137135,0,35.54150979637423,1.1700561473499942
50,23499.035792032802,Europa,0,6,Moda,92.10668962374787,Julio,2022,60,37,4.8057192414473295,2,36.10527130242813,9.366114700173366
51,37715.338259295415,Europa,1,1,Moda,25.799764732823462,Febrero,2022,20,42,4.979277175863804,1,56.31434758715751,7.199206295826691
52,36616.31903575618,Europa,1,10,Electrónica,108.58293283677615,Abril,2022,27,17,3.846891222984195,1,60.672260237007634,29.24636794334487
53,29357.93926730146,Europa,0,2,Libros,278.2035379456148,Septiembre,2021,59,37,4.924574927167288,1,40.49618696814678,0.4066569206413
54,27671.67614372727,Europa,1,5,Alimentos,14.730958101447222,Diciembre,2022,38,39,3.2781591182684147,1,57.02688492856707,0.6645217747927283
55,30292.54451153422,Europa,1,4,Hogar,16.715459112951958,Febrero,2022,33,28,2.0381671327043613,0,51.66605268346862,14.728932130490165
56,41739.98464225161,Europa,1,5,Hogar,87.63008774728607,Octubre,2022,29,41,2.7479835426624835,1,65.55803563442635,-4.093534252096045
57,32024.877543852625,Europa,1,4,Moda,568.5188611055681,Septiembre,2022,19,35,3.374243741515144,0,69.28425945790363,20.43343478690048
58,34548.69087479908,Europa,1,5,Libros,220.8693277681835,Octubre,2020,58,47,1.29232624810806,1,49.17081922063775,18.348867748134115
59,28987.712370842244,Europa,1,6,Electrónica,227.05730233993657,Mayo,2020,41,18,3.4893730584689844,0,54.87455882162564,20.38697904952552
60,30304.483035585803,Europa,1,1,Libros,89.85831945796112,Febrero,2022,52,14,4.924711347049178,3,49.197362599673255,23.27573431448228
61,33235.81348393522,Europa,1,3,Libros,180.11339571468923,Abril,2021,47,35,1.7604305991349105,0,65.8838243134261,-3.8039273553877893
62,30630.474139120146,Europa,0,2,Electrónica,2.0365707505086172,Diciembre,2020,47,44,4.170380465153533,1,40.75257626000227,35.22564153815548
63,20513.11508755671,Europa,1,5,Moda,202.1730619852085,Diciembre,2022,64,41,4.631595175118477,0,43.21025873148877,9.742808081820506
64,36402.70380838732,Europa,1,4,Libros,489.03017190796254,Julio,2020,52,7,4.774806371280883,2,39.27134552805397,3.296314904188133
65,26924.33161114335,Europa,1,7,Hogar,189.64580877856864,Diciembre,2020,36,41,4.840542417621789,0,69.34702862981447,18.36739270300716
66,40556.58820808126,Europa,1,7,Electrónica,413.8168226475087,Agosto,2021,67,13,3.0858385548858878,0,49.572970358353075,-0.7557175939364029
67,33434.24256382985,Europa,1,2,Alimentos,257.45135858143215,Marzo,2022,25,18,4.909231631966015,1,61.02905361371036,23.384162619437667
68,30354.86207819873,Europa,0,6,Moda,25.69362740519941,Enero,2022,43,37,4.0292408285377554,2,45.8901849081005,39.476099945431486
69,32196.63570051717,Europa,1,7,Electrónica,465.4848231963548,Abril,2021,66,13,1.6466857449478476,0,44.33767700771937,6.834562715947616
70,29457.510557182435,Europa,1,2,Alimentos,13.75083235802742,Febrero,2021,57,36,2.90760042587188,0,60.90207020183267,7.739944633177533
71,27567.8361697382,Europa,1,7,Alimentos,152.69996917856938,Agosto,2022,24,31,3.873324701488016,3,42.04063482355076,-3.1856253730276363
72,31037.9913064286,Europa,0,5,Libros,30.66220204150312,Abril,2022,47,2,1.9893612632763333,0,66.37615083200211,1.205113404669941
73,34424.952335933325,Europa,1,7,Libros,2.355134522896405,Febrero,2021,24,16,3.5624607341955494,3,69.3833366952371,-9.26264731863776
74,27677.35125677516,Europa,1,6,Libros,109.64813712874752,Junio,2020,20,9,3.666401916186477,2,69.42471286015066,22.27376265443698
75,26888.814175468604,Europa,1,5,Electrónica,69.92304383807553,Junio,2020,18,9,1.6507989752342636,1,59.3843307553234,18.20023631222892
76,28222.5567954182,Europa,1,6,Electrónica,133.10659484463184,Octubre,2021,53,38,3.260341249811025,1,46.9134472451557,-7.824582793169257
77,34760.05546923347,Europa,1,5,Moda,172.1711514184815,Abril,2020,42,11,4.08650764391443,2,35.09947226977097,9.578388362636336
78,37262.75123731185,Europa,1,4,Libros,8.944893251182512,Junio,2021,54,22,2.9955826581437677,1,35.9686390839719,-2.8044602848551055
79,31810.069559712352,Europa,0,7,Alimentos,26.250408776936297,Febrero,2020,18,33,1.0484124671044297,2,40.79691541436673,13.085961082169053
80,32906.57067017862,Europa,1,1,Hogar,163.57996794564934,Octubre,2020,32,36,1.0361538763171687,0,41.88310063160496,22.632515464240527
81,26851.495713674434,Europa,1,8,Moda,84.06520323821158,Diciembre,2022,54,45,2.4281173758800487,1,50.9312675547974,33.952644947905064
82,34383.77324976162,Europa,1,4,Electrónica,261.2553677122917,Febrero,2022,30,23,4.704776273727128,2,46.621675454007516,-2.5232334795679954
83,32758.68505232537,Europa,1,5,Moda,211.27824425034203,Octubre,2020,57,45,1.914707118414435,0,43.86218984211163,18.796019230821297
84,26449.36021036258,Europa,1,3,Moda,373.6473798994736,Abril,2020,25,45,3.5374547554867486,1,37.15210281921173,-8.389353676885172
85,21061.64194034109,Europa,1,7,Moda,235.8513728205395,Agosto,2022,22,34,1.8883034827732823,0,41.716240051804974,-4.435254605676971
86,23897.149478590727,Europa,1,2,Moda,112.39960172080123,Julio,2022,26,9,2.2866799586381945,1,50.109620705755965,34.445954403758705
87,26653.986359093935,Europa,0,5,Hogar,223.53860822112298,Diciembre,2022,18,24,4.392168358405936,1,35.20987271421924,16.063368997713415
88,35809.68658873387,Europa,1,10,Libros,64.42190399602585,Septiembre,2021,53,8,3.9154457690797875,1,54.932335289902355,5.331188675704672
89,37764.29887919663,Europa,1,7,Alimentos,73.14702957619889,Agosto,2020,52,7,1.3815971092528425,0,49.72595655943447,-4.211118634756358
90,27802.410622628613,Europa,0,7,Moda,311.1653631700635,Mayo,2022,19,36,2.7148080839457345,2,37.90654543901277,-2.819116826783593
91,27960.42323614352,Europa,1,10,Moda,118.26962578313507,Febrero,2020,57,18,1.1166790545810579,0,52.64694437595195,34.38769911213545
92,31308.115279862333,Europa,1,1,Moda,320.2744460538693,Mayo,2021,40,3,2.923560586412036,0,38.81107165279369,9.188091170126707
93,30060.732545366125,Europa,1,5,Libros,345.66948684437455,Agosto,2021,26,28,3.6497360468042723,0,51.37529526286305,14.22681414318398
94,34654.670419870396,Europa,1,3,Electrónica,389.7701664515891,Octubre,2022,51,6,1.4740104943926062,0,67.56721751089691,1.0572857348336502
95,27384.05953206445,Europa,1,8,Electrónica,496.9059101986354,Septiembre,2021,63,44,2.1555397556366627,0,66.43268696327665,19.53225396006063
96,34745.71493890499,Europa,0,7,Hogar,112.76977413996185,Diciembre,2020,31,44,2.5913465020086277,1,69.77433163812998,38.690711134881525
97,28803.876010651224,Europa,1,3,Electrónica,76.79948482862943,Diciembre,2022,21,21,4.678124098624199,2,51.25910731747575,17.296481344105615
98,34269.873555339276,Europa,1,1,Moda,174.54988597001665,Diciembre,2020,47,28,4.973020061691856,5,64.48756362902046,23.906578404275656
99,28644.797688557286,Europa,0,5,Moda,92.779636594518,Septiembre,2020,48,40,1.1796451959824634,0,39.5600441594875,-4.034586425725763
100,26934.526585458112,Europa,1,3,Moda,183.79595221505267,Enero,2021,55,1,4.044031693981568,2,56.34126676788545,25.666171123604926
101,39561.588199199854,Europa,1,6,Hogar,244.5535744738922,Septiembre,2021,28,36,2.486896265609373,1,45.49800825413671,11.174065812858768
102,35326.13541273459,Europa,1,3,Moda,233.21021413481745,Julio,2021,52,21,2.56983274491792,1,68.98696598769621,8.307111568200668
103,21039.774499323925,Europa,1,4,Electrónica,93.85770084815597,Septiembre,2021,25,43,4.01705989338809,1,46.02058208734807,3.683420295456239
104,27766.13244105046,Europa,1,5,Libros,36.510765160963274,Agosto,2021,20,35,4.673705728581634,0,57.846907131474254,9.285856499806314
105,36024.61460889287,Europa,1,8,Libros,112.60960271957221,Enero,2022,31,13,4.803714378010193,1,46.19507825168756,6.564774643725315
106,24016.697653932388,Europa,1,7,Alimentos,30.768778997220103,Diciembre,2020,30,10,3.308490344153283,2,39.70987374310451,38.510109076896455
107,33853.39164761556,Europa,1,5,Electrónica,441.63148810741336,Agosto,2020,62,44,2.4284846372020112,1,54.009340877856744,12.485344440900995
108,33335.280517348954,Europa,1,4,Moda,84.89211523478801,Agosto,2020,49,47,4.150196343435117,1,69.00952015987552,12.366717974819721
109,26504.267109540415,Europa,1,6,Libros,33.55590070503998,Noviembre,2020,51,10,2.004005533049201,1,60.48056456919396,38.73983144500017
110,29955.914768770963,Europa,0,8,Electrónica,5.1554308793353325,Marzo,2021,62,46,3.256296115334071,1,65.2968134121493,23.609087640646926
111,19549.9112568486,Europa,0,4,Libros,207.59135160412146,Enero,2020,36,13,2.4343138460994926,1,53.98159884640671,16.87211928757922
112,38852.15758283359,Europa,1,3,Moda,202.61667659936398,Agosto,2022,55,37,3.6265242948315044,1,54.908825484594786,-5.368156594088038
113,28454.53745401539,Europa,1,2,Libros,83.28625342214832,Marzo,2022,33,38,1.9615956515740276,0,65.8992461513779,23.42595275015058
114,34019.065256881295,Europa,1,3,Alimentos,14.882625955254905,Marzo,2020,19,24,1.766371782939303,1,51.818377637230085,8.60244276338463
115,33069.206707377125,Europa,1,9,Alimentos,105.40078962234925,Enero,2020,57,2,4.672956346701748,2,51.81897806828742,29.962443897075794
116,36789.40394049994,Europa,1,5,Libros,74.56594510565667,Noviembre,2022,34,22,1.4072147317981476,1,40.68855553426846,36.14093277274172
117,27833.4829654872,Europa,1,4,Electrónica,226.0953046317403,Mayo,2022,51,17,3.0238316309397266,1,40.326311837515924,24.415708519937503
118,31019.113637637336,Europa,0,7,Electrónica,186.16884920116712,Octubre,2021,59,36,1.8834111318520357,0,40.37570683668139,12.042802079615964
119,32795.546013072635,Europa,1,8,Electrónica,90.69813731177835,Julio,2022,33,14,1.1557198533026698,0,38.72586312148695,-1.8960796162082048
120,34362.707957152394,Europa,0,4,Libros,49.152629844849656,Octubre,2021,55,10,1.1440752731657056,0,58.5341605594316,25.058438177056658
121,35771.77169204462,Europa,1,4,Electrónica,885.170061872906,Septiembre,2021,19,35,1.7008870884233094,0,62.71951408488235,33.828266101294034
122,27613.091347123394,Europa,0,8,Moda,121.02785449305875,Diciembre,2021,19,25,4.4670814180240015,3,48.112634671031856,2.331577677574929
123,26678.862783477885,Europa,1,5,Alimentos,233.12628770386493,Julio,2021,43,3,2.1299149759081066,0,59.66882619764458,9.45401479569749
124,36800.55683124086,Europa,0,5,Moda,30.29321641893651,Septiembre,2021,30,47,4.801836682301182,0,69.93389016688928,23.775031851675237
125,19814.620325139305,Europa,1,6,Electrónica,132.94681645378412,Agosto,2020,64,38,3.326489171956774,0,68.97758523612725,-3.4305993140083944
126,37850.16140271336,Europa,1,7,Moda,5.5845924845850625,Diciembre,2022,48,17,2.7464567590750644,0,37.827724437212744,17.61084377231495
127,28488.37878961846,Europa,1,2,Electrónica,140.8234738941404,Febrero,2021,51,12,3.3203553386778184,1,44.293509539145056,7.9304262562575545
128,29977.18585504852,Europa,0,1,Libros,664.9439977024297,Enero,2022,56,24,3.066793540905071,0,63.661021040710324,21.542941033867983
129,26588.28699439923,Europa,1,7,Moda,96.9687889589484,Julio,2022,20,29,4.0351050150293,0,39.431659604444185,10.435641502269615
130,29759.022572320937,Europa,1,5,Libros,7.955344154956627,Julio,2021,25,43,2.129984263891409,2,63.80951053883627,30.844452853914312
131,36355.691129904575,Europa,1,4,Libros,6.289008945167307,Agosto,2020,40,25,2.4122015664012095,2,64.4622414623048,39.67689585440069
132,33854.3155073202,Europa,1,4,Hogar,98.20027252601629,Mayo,2021,31,36,4.576377210133003,0,64.28213333165591,27.933372871011244
133,32463.432419002027,Europa,0,3,Electrónica,34.87661477022617,Marzo,2020,44,26,4.785826052601622,3,47.03248616592063,19.89184282581639
134,30444.36503065872,Europa,0,8,Alimentos,4.7258154162401125,Diciembre,2022,46,38,4.570232909945898,1,57.45441258869859,7.715579163626234
135,22771.950137639586,Europa,1,7,Electrónica,282.2925808285821,Agosto,2020,56,1,2.6777919758292543,1,36.39840384017472,23.494780623285465
136,25779.315432411302,Europa,1,1,Alimentos,122.69094089076307,Junio,2020,56,20,4.121462012027527,4,38.049604783856,15.725564173162585
137,28283.99381684416,Europa,0,2,Electrónica,68.28543456586712,Noviembre,2020,18,28,2.905342933204395,1,43.606430776435,11.520762546789651
138,32288.382272144194,Europa,1,4,Libros,460.68345386430866,Marzo,2022,34,16,2.9901594085844088,0,60.314563169857095,3.295420798533902
139,30348.263322594394,Europa,1,6,Moda,24.69108469957306,Enero,2022,58,47,1.8187204362291358,1,52.577318340669336,35.78424948604633
140,34917.52153179233,Europa,1,4,Moda,624.3445096281949,Marzo,2020,47,17,3.364521213034066,1,66.34996913792688,2.0673066163229095
141,32368.13693863782,Europa,1,6,Hogar,75.36582709810526,Mayo,2020,30,40,1.7445435910133917,0,45.981469123492644,7.3299761705992275
142,30271.752889692856,Europa,1,8,Alimentos,438.5734271136216,Marzo,2021,38,28,2.326258796268775,0,66.93982613604452,7.56635963136824
143,41378.80648783602,Europa,1,7,Alimentos,184.73502413695445,Enero,2020,36,12,4.420120806479741,0,58.698956507647864,36.91512874455187
144,32031.13342524964,Europa,0,5,Alimentos,350.5547102752768,Mayo,2021,36,27,1.8283032368434209,2,47.713865844640964,22.917446427373385
145,27840.28899195814,Europa,0,2,Libros,827.1979192000565,Octubre,2020,42,42,1.2846331406937312,0,53.950822518903394,0.4180539959375036
146,39299.835032434654,Europa,1,1,Alimentos,68.04939297972233,Julio,2021,39,47,1.2760303704512652,0,64.49038713880603,-6.81832702961532
147,36002.057742066994,Europa,1,7,Moda,649.534733191931,Julio,2022,48,30,4.763138082012432,0,39.96936309030659,30.355826059924325
148,39080.438951219076,Europa,1,4,Libros,98.68946593832437,Noviembre,2020,34,41,3.0276817518473385,0,44.98544180634418,26.648036102955658
149,29445.34032185245,Europa,1,1,Electrónica,97.39314464199204,Septiembre,2020,40,34,2.6376482872680733,1,62.94428645268889,20.297143236554682
150,34881.54563240551,Europa,1,6,Alimentos,83.22042752609592,Octubre,2020,49,37,4.243514324031674,0,52.48514570200709,-2.3390374591144703
151,22735.752704638195,Europa,1,5,Alimentos,155.91869937877604,Octubre,2020,27,6,4.343303711642064,0,41.86490497391371,-7.375193969466933
152,33920.03205457084,Europa,0,8,Electrónica,33.48147598237732,Diciembre,2021,27,7,2.3287641324624184,0,59.545479399181644,14.886954493147268
153,29211.380208729483,Europa,0,5,Alimentos,161.35792845831347,Marzo,2020,53,32,3.774472229895181,1,67.5097201725375,39.40647161797139
154,23224.710222410336,Europa,1,4,Electrónica,156.04835761790255,Julio,2022,25,32,4.084491263407546,0,52.492176753224314,14.482803299941562
155,35163.00202008988,Europa,1,10,Libros,287.0144276612991,Enero,2022,69,25,3.618602747463818,0,65.84475129809061,27.216114907425087
156,20949.34337501992,Europa,0,7,Moda,358.7322095416907,Abril,2020,37,33,1.6063802992003975,1,46.28025349236175,-9.457023433905384
157,20436.467414678904,Europa,1,4,Electrónica,116.1213863090131,Abril,2022,49,7,4.503532334068228,0,68.27780050084536,-3.9310508106656954
158,31812.38229402651,Europa,1,8,Hogar,72.00274496578933,Mayo,2020,67,12,3.156378210944035,2,63.419516962771254,5.434988953010926
159,32856.73755163394,Europa,1,5,Electrónica,60.04134180842746,Julio,2020,31,16,2.1298897054800148,1,46.545323206451386,32.287545575474525
160,34852.619100066055,Europa,0,5,Alimentos,43.289165422024375,Julio,2022,67,16,2.7009127417507757,2,54.389806111400574,12.444752409952084
161,33709.81508264733,Europa,0,5,Libros,11.87519156167616,Noviembre,2020,45,43,1.1502843615956295,0,49.68126006470643,-0.023933258829098136
162,37383.29312714814,Europa,1,2,Libros,83.84627968339795,Abril,2022,63,36,1.5114672048896702,1,58.26812836926182,35.487832902047266
163,33501.214766812096,Europa,0,3,Electrónica,63.01002134103379,Julio,2021,69,13,4.062187002063443,2,39.99378872598412,33.99450042312827
164,29338.502780287687,Europa,1,4,Moda,678.7493564859321,Noviembre,2020,41,7,1.0000465390214646,0,46.72564736279605,-9.643608105718052
165,29631.94442104047,Europa,1,9,Hogar,163.15736993082308,Marzo,2021,32,36,2.6662633139291687,1,57.33793598526955,24.030909320587917
166,28588.894055063945,Europa,0,0,Libros,85.32049910342016,Junio,2022,39,47,3.0900407243423538,0,55.51124634855499,22.13968030632813
167,31477.387622115915,Europa,1,5,Alimentos,173.72290472451454,Diciembre,2021,47,9,1.2185376800038892,0,60.56347765769003,17.39437841656871
168,24513.270657166708,Europa,1,5,Alimentos,29.977851500428955,Febrero,2021,21,32,4.892312651889331,1,40.71161405617096,0.5051631618508381
169,31704.61099279477,Europa,1,5,Moda,117.41313468858058,Octubre,2022,30,11,1.9045013249986877,1,49.21794472523655,30.268127780437474
170,29567.932465841932,Europa,1,5,Libros,196.82524115640226,Septiembre,2021,40,8,2.2167948785451235,0,39.651253599937355,17.812873837190295
171,31378.17578943704,Europa,1,4,Electrónica,134.23715419589502,Mayo,2021,25,33,2.2157700490201093,1,68.18675728257963,31.255915684919913
172,31393.615174853305,Europa,1,9,Alimentos,102.7589389711504,Junio,2022,35,23,1.9216666484693996,0,48.71828407566913,15.65491226845429
173,17738.676993421333,Europa,1,6,Moda,1018.2082527884921,Diciembre,2021,29,25,1.0058952883452457,1,36.85433303328966,-1.2355460966269742
174,25493.53090667666,Europa,1,2,Libros,424.57800004935933,Diciembre,2022,48,8,3.9173791763519854,1,52.304142578858716,4.665843682874719
175,29456.856679555724,Europa,1,6,Libros,195.31749676136155,Diciembre,2021,31,45,4.867381999197141,2,59.67556419690607,34.764338500878395
176,29722.575208511633,Europa,0,6,Libros,168.50462407622737,Diciembre,2022,51,22,1.8971739331401802,0,55.68340001175001,-8.091961808416512
177,31296.94654499847,Europa,0,6,Libros,193.86472866399086,Abril,2022,35,4,3.6521887672136897,2,36.940904846745724,31.922424968389635
178,31511.741451658214,Europa,1,5,Libros,44.95700651715701,Noviembre,2021,51,40,3.9675853078348604,2,39.256771381066635,26.022432790164636
179,37581.166614669484,Europa,0,2,Alimentos,100.55090433803937,Octubre,2021,28,3,4.393701516362099,0,50.91726174504345,38.50572221068375
180,31562.292405489738,Europa,0,5,Moda,8.051833273152042,Julio,2021,58,29,2.6905167880544365,1,63.071510112783145,14.881059686824404
181,28434.881458917796,Europa,1,3,Libros,129.0795258087159,Diciembre,2020,29,41,2.211723622561717,0,54.10204084518621,2.7019721733360953
182,22004.38263731259,Europa,1,3,Hogar,156.62513675059492,Septiembre,2020,66,29,2.3011805360921245,2,62.78485142789232,21.2955890161819
183,23157.049422290715,Europa,1,3,Hogar,51.68932109178914,Julio,2020,32,34,3.8504853323940513,0,37.74339743329069,-3.5146169483610787
184,32677.459049876023,Europa,1,6,Moda,665.0075943799553,Enero,2022,48,34,4.267117866022544,1,69.62439208071397,38.26113013252955
185,35302.23407055234,Europa,1,6,Electrónica,480.3808034797286,Enero,2021,66,28,1.7264558710264106,1,40.580046538905215,17.723091096137964
186,37706.854984590915,Europa,1,4,Electrónica,256.12990670475904,Septiembre,2022,46,13,2.483764032631061,0,60.0124464771386,29.432827806264555
187,25860.534605421435,Europa,1,5,Electrónica,152.4508526131865,Noviembre,2020,43,15,4.6077607869966,1,50.83850994375889,33.31816988184849
188,28480.677822845362,Europa,1,5,Hogar,407.9967246365241,Septiembre,2021,35,23,4.226774078778957,2,40.6494798599531,12.062777392648421
189,31211.668430415564,Europa,1,7,Electrónica,28.002433815246185,Abril,2022,49,44,4.939433611049903,1,35.08197228202756,29.962406141434528
190,40236.99460565119,Europa,1,5,Alimentos,312.615658285647,Septiembre,2021,39,26,4.016993038728323,1,67.87552396346145,27.31206437202281
191,30574.307341069478,Europa,1,3,Libros,26.665325910404768,Marzo,2022,55,4,2.572780804111689,2,68.25786551007886,27.092288270240864
192,37756.31427366486,Europa,1,4,Hogar,316.18045343483374,Julio,2021,34,26,3.362551335978551,0,59.552780624889955,33.45462174562539
193,30849.86451453654,Europa,1,7,Moda,64.52857995826852,Junio,2020,40,40,3.644057016989281,0,54.06187168199456,37.05028077232299
194,35766.225932142275,Europa,1,5,Moda,419.26152519008986,Agosto,2020,41,9,1.3138232652684958,0,37.31751294218908,-3.34656349293215
195,35132.89923276039,Europa,1,7,Libros,576.6311092700328,Noviembre,2021,67,5,3.1779878364154603,1,59.452411887601244,10.960247569231715
196,30830.440662540757,Europa,1,8,Hogar,32.220685042921914,Septiembre,2022,25,32,3.8372833138904383,1,65.86798884681292,19.35111316491862
197,24898.083763689225,Europa,0,7,Electrónica,124.23065589182332,Mayo,2020,58,20,1.6692852160042415,2,53.08685250343958,-9.780456447015231
