ClienteID,Income,Ubicacion,HaComprado,FrecuenciaCompra,CategoríaProductoFavorito,GastoMensual,Mes,Año,Edad,TiempoEnLaPlataforma,ValoracionesPromedio,NúmeroDevoluciones,Latitud,Longitud
18,23645.6409656198,Rio de Janeiro,1,10,Libros,101.17260531493366,Junio,2020,68,12,2.8799530726317464,2,-22.91281443602862,-43.15850434205524
19,41945.17978696231,Rio de Janeiro,1,3,Libros,18.224202023315115,Mayo,2021,64,37,4.5605645495840585,0,-22.94515410695183,-43.21019037597816
20,39217.068791602665,Mumbai,1,4,Electrónica,191.9787952419908,Febrero,2021,64,17,3.83088540107011,2,19.116240327611067,72.86602153659473
21,36817.17745475852,Rio de Janeiro,1,7,Moda,24.171188974132583,Agosto,2021,21,23,1.248812904658811,1,-22.866246116207112,-43.13936274697157
22,34143.829888024375,London,1,5,Hogar,84.69215548465311,Diciembre,2022,24,26,1.5892121771158814,1,51.50151505522306,-0.1578588402241465
23,30075.71639129932,Cape Town,1,10,Libros,141.61640594394922,Junio,2020,62,29,1.0313663630876673,1,-33.93958971110616,18.454078336444578
24,32210.370084333656,Moscow,1,4,Libros,414.6482004597833,Febrero,2020,52,33,3.5236871609166536,2,55.72761743295933,37.66083781613071
25,35240.09871997476,London,1,2,Electrónica,136.0645849311906,Diciembre,2020,65,27,2.7906937016416733,0,51.53584054732128,-0.117943700678224
26,26857.151262621468,Mumbai,1,3,Alimentos,242.30610241850204,Mayo,2022,26,25,1.5370994036091021,1,19.050739974705834,72.91432924359822
27,27777.506278904086,Mumbai,1,5,Hogar,987.2031483956221,Enero,2021,25,10,4.831736484227082,0,19.086508951854054,72.84974876394148
28,21654.33820454734,Mumbai,0,8,Moda,28.195033183196312,Diciembre,2021,69,47,3.1186388957824795,0,19.073833548167055,72.82980211067263
29,26140.904611216225,Moscow,1,4,Libros,64.24267660938034,Octubre,2020,62,23,1.9675731764515567,3,55.711758709735314,37.62773593197148
30,38306.50865304077,London,1,3,Libros,100.36527296729498,Junio,2021,34,21,3.00241428461883,1,51.48573640688911,-0.09407627817781819
31,28328.764544248163,Mumbai,1,8,Hogar,109.5768371042928,Diciembre,2021,34,21,3.718481330940431,2,19.063380810886702,72.89023299597042
32,28410.765467447083,Sydney,0,6,Alimentos,105.87297548125656,Septiembre,2022,66,43,1.304956871894258,1,-33.90035409489401,151.17952939491585
33,31588.835162185595,Sydney,1,8,Libros,476.3494765423829,Enero,2022,50,13,2.098815260191568,1,-33.91368497943796,151.19907934409292
34,21938.863464127382,Sydney,1,3,Hogar,250.37552323388508,Noviembre,2022,49,37,4.227861963535974,0,-33.830443527162984,151.18636199946937
35,34726.90845043783,London,1,3,Electrónica,187.25033352635052,Noviembre,2022,25,33,2.838659481610645,0,51.47193266924205,-0.1272303256218626
36,36332.034276864375,Rio de Janeiro,1,5,Alimentos,74.03099796587978,Octubre,2020,36,24,3.1863085681291796,1,-22.954219060713683,-43.1675709360377
37,31886.481327302045,Sydney,1,11,Moda,347.21619877554224,Diciembre,2022,55,44,2.731264008837877,1,-33.830996648715555,151.215087367566
38,38256.75493239745,Rio de Janeiro,0,7,Libros,620.4876787596312,Diciembre,2021,20,11,1.1755997705720205,0,-22.951930515160008,-43.21309923152192
39,23365.841169320513,Moscow,1,4,Hogar,344.29556217301325,Marzo,2020,22,17,1.6629991192806237,1,55.78803391114568,37.65757637879645
40,39218.57898875923,New York,1,3,Electrónica,0.31326624960834965,Diciembre,2021,30,4,2.7821665549675636,1,40.72735721814274,-74.05144148420513
41,26346.292983851734,Beijing,1,8,Moda,202.34093701342425,Julio,2021,64,47,1.8367418616317113,0,39.88386124821571,116.36511875302264
42,23600.40133368435,Cairo,0,8,Hogar,10.497829499008912,Abril,2021,63,25,1.199916114638715,0,30.007094441375497,31.198028377929894
43,28813.040193966655,Cairo,1,3,Hogar,59.57536464449513,Septiembre,2022,48,30,4.374598656207295,1,30.01100748523335,31.191610582087566
44,39360.028402361524,Moscow,1,3,Moda,12.273978716393263,Marzo,2022,33,9,4.924770116656463,2,55.774231424892534,37.6621980667047
45,29902.789295502258,Tokyo,1,6,Electrónica,185.1649336257584,Mayo,2020,67,21,4.172571495986958,0,35.73230517502289,139.65081406394447
46,25337.041717194596,Tokyo,1,2,Electrónica,232.0485530889521,Marzo,2020,49,20,4.415139686818668,1,35.70673898127987,139.65868725944046
47,23525.2876276007,Sydney,1,7,Alimentos,24.3177722913626,Julio,2022,39,19,1.9679085212681815,0,-33.88568535108359,151.23589715748554
48,29474.40747626793,Cairo,0,5,Libros,96.84935922987209,Mayo,2021,46,19,4.842507902052799,0,30.03594430005921,31.188100504484492
49,20025.192142211752,New York,1,5,Moda,121.84817715415785,Septiembre,2020,39,12,1.7877028178137135,0,40.66502184820256,-73.95714600129543
50,23499.035792032802,Sydney,0,6,Moda,92.10668962374787,Julio,2022,60,37,4.8057192414473295,2,-33.822019726235155,151.21428641783646
51,37715.338259295415,Beijing,1,1,Moda,25.799764732823462,Febrero,2022,20,42,4.979277175863804,1,39.88573637432661,116.3967147129494
52,36616.31903575618,Rio de Janeiro,1,10,Electrónica,108.58293283677615,Abril,2022,27,17,3.846891222984195,1,-22.947103432903457,-43.20499683625584
53,29357.93926730146,Tokyo,0,2,Libros,278.2035379456148,Septiembre,2021,59,37,4.924574927167288,1,35.70725458051838,139.69639288759853
54,27671.67614372727,Tokyo,1,5,Alimentos,14.730958101447222,Diciembre,2022,38,39,3.2781591182684147,1,35.67269864714327,139.71986325580534
55,30292.54451153422,Tokyo,1,4,Hogar,16.715459112951958,Febrero,2022,33,28,2.0381671327043613,0,35.702274541489736,139.70644579407454
56,41739.98464225161,Sydney,1,5,Hogar,87.63008774728607,Octubre,2022,29,41,2.7479835426624835,1,-33.819548537983806,151.18336705147573
57,32024.877543852625,Moscow,1,4,Moda,568.5188611055681,Septiembre,2022,19,35,3.374243741515144,0,55.778824333435786,37.616287047671776
58,34548.69087479908,New York,1,5,Libros,220.8693277681835,Octubre,2020,58,47,1.29232624810806,1,40.703767286929256,-73.95817793314734
59,28987.712370842244,Mumbai,1,6,Electrónica,227.05730233993657,Mayo,2020,41,18,3.4893730584689844,0,19.027667581348986,72.84717734976873
60,30304.483035585803,Mumbai,1,1,Libros,89.85831945796112,Febrero,2022,52,14,4.924711347049178,3,19.05326506473125,72.90085621195612
61,33235.81348393522,New York,1,3,Libros,180.11339571468923,Abril,2021,47,35,1.7604305991349105,0,40.746061177332614,-73.9755834435016
62,30630.474139120146,New York,0,2,Electrónica,2.0365707505086172,Diciembre,2020,47,44,4.170380465153533,1,40.758519696351925,-73.9669861946553
63,20513.11508755671,Sydney,1,5,Moda,202.1730619852085,Diciembre,2022,64,41,4.631595175118477,0,-33.87283554026143,151.22687612928954
64,36402.70380838732,Mumbai,1,4,Libros,489.03017190796254,Julio,2020,52,7,4.774806371280883,2,19.08285522556046,72.83361770718636
65,26924.33161114335,Sydney,1,7,Hogar,189.64580877856864,Diciembre,2020,36,41,4.840542417621789,0,-33.87919990336144,151.17260097989075
66,40556.58820808126,Mumbai,1,7,Electrónica,413.8168226475087,Agosto,2021,67,13,3.0858385548858878,0,19.120927310624563,72.91566014967118
67,33434.24256382985,Beijing,1,2,Alimentos,257.45135858143215,Marzo,2022,25,18,4.909231631966015,1,39.86695701745714,116.39830851486349
68,30354.86207819873,Moscow,0,6,Moda,25.69362740519941,Enero,2022,43,37,4.0292408285377554,2,55.74134393373641,37.634221902992486
69,32196.63570051717,Mumbai,1,7,Electrónica,465.4848231963548,Abril,2021,66,13,1.6466857449478476,0,19.08490200909809,72.92156648132934
70,29457.510557182435,Tokyo,1,2,Alimentos,13.75083235802742,Febrero,2021,57,36,2.90760042587188,0,35.69705934286401,139.65784578340643
71,27567.8361697382,Cairo,1,7,Alimentos,152.69996917856938,Agosto,2022,24,31,3.873324701488016,3,30.01428140609374,31.217201050718344
72,31037.9913064286,Tokyo,0,5,Libros,30.66220204150312,Abril,2022,47,2,1.9893612632763333,0,35.646415356771854,139.72444987416355
73,34424.952335933325,Sydney,1,7,Libros,2.355134522896405,Febrero,2021,24,16,3.5624607341955494,3,-33.883316814445685,151.23732126485356
74,27677.35125677516,Cape Town,1,6,Libros,109.64813712874752,Junio,2020,20,9,3.666401916186477,2,-33.904966053374736,18.40715610023063
75,26888.814175468604,Rio de Janeiro,1,5,Electrónica,69.92304383807553,Junio,2020,18,9,1.6507989752342636,1,-22.900060905584393,-43.14327563905436
76,28222.5567954182,London,1,6,Electrónica,133.10659484463184,Octubre,2021,53,38,3.260341249811025,1,51.5087175082282,-0.16474954403625602
77,34760.05546923347,New York,1,5,Moda,172.1711514184815,Abril,2020,42,11,4.08650764391443,2,40.676118212566756,-74.02986669821146
78,37262.75123731185,Rio de Janeiro,1,4,Libros,8.944893251182512,Junio,2021,54,22,2.9955826581437677,1,-22.95070712782793,-43.15349825858942
79,31810.069559712352,Tokyo,0,7,Alimentos,26.250408776936297,Febrero,2020,18,33,1.0484124671044297,2,35.668318452595955,139.64234643577896
80,32906.57067017862,Moscow,1,1,Hogar,163.57996794564934,Octubre,2020,32,36,1.0361538763171687,0,55.7966015089375,37.591557826607385
81,26851.495713674434,Moscow,1,8,Moda,84.06520323821158,Diciembre,2022,54,45,2.4281173758800487,1,55.708194626527046,37.62578278113058
82,34383.77324976162,Beijing,1,4,Electrónica,261.2553677122917,Febrero,2022,30,23,4.704776273727128,2,39.86705964859606,116.4147850597975
83,32758.68505232537,New York,1,5,Moda,211.27824425034203,Octubre,2020,57,45,1.914707118414435,0,40.671942199181714,-73.99343180877386
84,26449.36021036258,New York,1,3,Moda,373.6473798994736,Abril,2020,25,45,3.5374547554867486,1,40.69896470948411,-74.04346246507662
85,21061.64194034109,Sydney,1,7,Moda,235.8513728205395,Agosto,2022,22,34,1.8883034827732823,0,-33.8291425341531,151.1789294302311
86,23897.149478590727,New York,1,2,Moda,112.39960172080123,Julio,2022,26,9,2.2866799586381945,1,40.74896648846991,-73.99828829176121
87,26653.986359093935,Cairo,0,5,Hogar,223.53860822112298,Diciembre,2022,18,24,4.392168358405936,1,30.026007768384325,31.248396843452873
88,35809.68658873387,Mumbai,1,10,Libros,64.42190399602585,Septiembre,2021,53,8,3.9154457690797875,1,19.068967336335515,72.90268599312883
89,37764.29887919663,Sydney,1,7,Alimentos,73.14702957619889,Agosto,2020,52,7,1.3815971092528425,0,-33.89322562984517,151.19204209587335
90,27802.410622628613,New York,0,7,Moda,311.1653631700635,Mayo,2022,19,36,2.7148080839457345,2,40.68967976150302,-74.03613554231026
91,27960.42323614352,Mumbai,1,10,Moda,118.26962578313507,Febrero,2020,57,18,1.1166790545810579,0,19.064473257650747,72.87129951805706
92,31308.115279862333,Moscow,1,1,Moda,320.2744460538693,Mayo,2021,40,3,2.923560586412036,0,55.76476534951516,37.57403768715219
93,30060.732545366125,Cairo,1,5,Libros,345.66948684437455,Agosto,2021,26,28,3.6497360468042723,0,30.002557492561134,31.19447882370582
94,34654.670419870396,London,1,3,Electrónica,389.7701664515891,Octubre,2022,51,6,1.4740104943926062,0,51.53466709881281,-0.10631004659086862
95,27384.05953206445,Tokyo,1,8,Electrónica,496.9059101986354,Septiembre,2021,63,44,2.1555397556366627,0,35.66782844034926,139.6817312836173
96,34745.71493890499,Cairo,0,7,Hogar,112.76977413996185,Diciembre,2020,31,44,2.5913465020086277,1,30.054883942936257,31.224445129592254
97,28803.876010651224,Beijing,1,3,Electrónica,76.79948482862943,Diciembre,2022,21,21,4.678124098624199,2,39.921087653104074,116.43726557803566
98,34269.873555339276,Cape Town,1,1,Moda,174.54988597001665,Diciembre,2020,47,28,4.973020061691856,5,-33.948300230690734,18.407378086896077
99,28644.797688557286,Cairo,0,5,Moda,92.779636594518,Septiembre,2020,48,40,1.1796451959824634,0,30.083017129405597,31.231551856218704
100,26934.526585458112,Cape Town,1,3,Moda,183.79595221505267,Enero,2021,55,1,4.044031693981568,2,-33.89412821800185,18.46269139954974
101,39561.588199199854,Cape Town,1,6,Hogar,244.5535744738922,Septiembre,2021,28,36,2.486896265609373,1,-33.875205058258835,18.446115746093092
102,35326.13541273459,Cairo,1,3,Moda,233.21021413481745,Julio,2021,52,21,2.56983274491792,1,30.082375240229435,31.190622091454077
103,21039.774499323925,Cairo,1,4,Electrónica,93.85770084815597,Septiembre,2021,25,43,4.01705989338809,1,30.008162973439834,31.185792941686998
104,27766.13244105046,Rio de Janeiro,1,5,Libros,36.510765160963274,Agosto,2021,20,35,4.673705728581634,0,-22.942987470685974,-43.13698882423531
105,36024.61460889287,Beijing,1,8,Libros,112.60960271957221,Enero,2022,31,13,4.803714378010193,1,39.895826278068796,116.39305713259508
106,24016.697653932388,Beijing,1,7,Alimentos,30.768778997220103,Diciembre,2020,30,10,3.308490344153283,2,39.85822889457346,116.4086214707677
107,33853.39164761556,Moscow,1,5,Electrónica,441.63148810741336,Agosto,2020,62,44,2.4284846372020112,1,55.74686826330103,37.58826902774302
108,33335.280517348954,Beijing,1,4,Moda,84.89211523478801,Agosto,2020,49,47,4.150196343435117,1,39.93457552360118,116.36577249378453
109,26504.267109540415,London,1,6,Libros,33.55590070503998,Noviembre,2020,51,10,2.004005533049201,1,51.535589091299684,-0.1012141356115258
110,29955.914768770963,Cairo,0,8,Electrónica,5.1554308793353325,Marzo,2021,62,46,3.256296115334071,1,30.009588617233664,31.21855581498858
111,19549.9112568486,Mumbai,0,4,Libros,207.59135160412146,Enero,2020,36,13,2.4343138460994926,1,19.039071732358977,72.8948708859244
112,38852.15758283359,London,1,3,Moda,202.61667659936398,Agosto,2022,55,37,3.6265242948315044,1,51.514906057345875,-0.15711821068666038
113,28454.53745401539,Moscow,1,2,Libros,83.28625342214832,Marzo,2022,33,38,1.9615956515740276,0,55.74249614070072,37.582022707441055
114,34019.065256881295,Moscow,1,3,Alimentos,14.882625955254905,Marzo,2020,19,24,1.766371782939303,1,55.73712664765806,37.63090684203522
115,33069.206707377125,Moscow,1,9,Alimentos,105.40078962234925,Enero,2020,57,2,4.672956346701748,2,55.7463325360647,37.59421615709916
116,36789.40394049994,Beijing,1,5,Libros,74.56594510565667,Noviembre,2022,34,22,1.4072147317981476,1,39.936721137125964,116.4369058017606
117,27833.4829654872,Mumbai,1,4,Electrónica,226.0953046317403,Mayo,2022,51,17,3.0238316309397266,1,19.10251938337544,72.84201613578112
118,31019.113637637336,Sydney,0,7,Electrónica,186.16884920116712,Octubre,2021,59,36,1.8834111318520357,0,-33.82317081184866,151.19696764404296
119,32795.546013072635,Sydney,1,8,Electrónica,90.69813731177835,Julio,2022,33,14,1.1557198533026698,0,-33.840002986640904,151.24962481050952
120,34362.707957152394,Moscow,0,4,Libros,49.152629844849656,Octubre,2021,55,10,1.1440752731657056,0,55.71670136156409,37.59215398209274
121,35771.77169204462,Cape Town,1,4,Electrónica,885.170061872906,Septiembre,2021,19,35,1.7008870884233094,0,-33.92633531346657,18.4286923533309
122,27613.091347123394,Mumbai,0,8,Moda,121.02785449305875,Diciembre,2021,19,25,4.4670814180240015,3,19.11172309373698,72.9041650950385
123,26678.862783477885,Cairo,1,5,Alimentos,233.12628770386493,Julio,2021,43,3,2.1299149759081066,0,30.085581862868608,31.19545076924639
124,36800.55683124086,Moscow,0,5,Moda,30.29321641893651,Septiembre,2021,30,47,4.801836682301182,0,55.77405404787672,37.60046168491078
125,19814.620325139305,New York,1,6,Electrónica,132.94681645378412,Agosto,2020,64,38,3.326489171956774,0,40.72973569842408,-74.03287200716841
126,37850.16140271336,Sydney,1,7,Moda,5.5845924845850625,Diciembre,2022,48,17,2.7464567590750644,0,-33.88819528337712,151.16566847675026
127,28488.37878961846,Moscow,1,2,Electrónica,140.8234738941404,Febrero,2021,51,12,3.3203553386778184,1,55.70631396275856,37.611840952110576
128,29977.18585504852,Rio de Janeiro,0,1,Libros,664.9439977024297,Enero,2022,56,24,3.066793540905071,0,-22.88853473949558,-43.19933771488083
129,26588.28699439923,Beijing,1,7,Moda,96.9687889589484,Julio,2022,20,29,4.0351050150293,0,39.941325162739865,116.38634408949682
130,29759.022572320937,Moscow,1,5,Libros,7.955344154956627,Julio,2021,25,43,2.129984263891409,2,55.79165064545516,37.58046869034362
131,36355.691129904575,New York,1,4,Libros,6.289008945167307,Agosto,2020,40,25,2.4122015664012095,2,40.72258399868457,-74.04780342653564
132,33854.3155073202,Moscow,1,4,Hogar,98.20027252601629,Mayo,2021,31,36,4.576377210133003,0,55.73103147361351,37.65460431470152
133,32463.432419002027,Moscow,0,3,Electrónica,34.87661477022617,Marzo,2020,44,26,4.785826052601622,3,55.73651456481042,37.65326795850803
134,30444.36503065872,New York,0,8,Alimentos,4.7258154162401125,Diciembre,2022,46,38,4.570232909945898,1,40.71034757152327,-73.97109019800413
135,22771.950137639586,Mumbai,1,7,Electrónica,282.2925808285821,Agosto,2020,56,1,2.6777919758292543,1,19.04282785885077,72.91134421924698
136,25779.315432411302,Rio de Janeiro,1,1,Alimentos,122.69094089076307,Junio,2020,56,20,4.121462012027527,4,-22.89319526576609,-43.182720686489056
137,28283.99381684416,Rio de Janeiro,0,2,Electrónica,68.28543456586712,Noviembre,2020,18,28,2.905342933204395,1,-22.90568863615105,-43.162468701775964
138,32288.382272144194,Sydney,1,4,Libros,460.68345386430866,Marzo,2022,34,16,2.9901594085844088,0,-33.839493697162936,151.25742415974557
139,30348.263322594394,Sydney,1,6,Moda,24.69108469957306,Enero,2022,58,47,1.8187204362291358,1,-33.84786111781756,151.16984013773967
140,34917.52153179233,Cape Town,1,4,Moda,624.3445096281949,Marzo,2020,47,17,3.364521213034066,1,-33.92802101194932,18.4446635396369
141,32368.13693863782,New York,1,6,Hogar,75.36582709810526,Mayo,2020,30,40,1.7445435910133917,0,40.69322418638272,-74.04207531554059
142,30271.752889692856,Tokyo,1,8,Alimentos,438.5734271136216,Marzo,2021,38,28,2.326258796268775,0,35.68027780344062,139.730338036196
143,41378.80648783602,Moscow,1,7,Alimentos,184.73502413695445,Enero,2020,36,12,4.420120806479741,0,55.74077960618076,37.65354965074016
144,32031.13342524964,Mumbai,0,5,Alimentos,350.5547102752768,Mayo,2021,36,27,1.8283032368434209,2,19.0530559256488,72.85257917887392
145,27840.28899195814,Cairo,0,2,Libros,827.1979192000565,Octubre,2020,42,42,1.2846331406937312,0,30.007628794765104,31.283458996034504
146,39299.835032434654,Cape Town,1,1,Alimentos,68.04939297972233,Julio,2021,39,47,1.2760303704512652,0,-33.92047426629848,18.47167788185489
147,36002.057742066994,Cairo,1,7,Moda,649.534733191931,Julio,2022,48,30,4.763138082012432,0,30.01155963670652,31.202445974451802
148,39080.438951219076,Mumbai,1,4,Libros,98.68946593832437,Noviembre,2020,34,41,3.0276817518473385,0,19.1139914626727,72.87825207917236
149,29445.34032185245,Cairo,1,1,Electrónica,97.39314464199204,Septiembre,2020,40,34,2.6376482872680733,1,30.008237159472056,31.28397395409104
150,34881.54563240551,Moscow,1,6,Alimentos,83.22042752609592,Octubre,2020,49,37,4.243514324031674,0,55.75320062659485,37.61242666140731
151,22735.752704638195,Cairo,1,5,Alimentos,155.91869937877604,Octubre,2020,27,6,4.343303711642064,0,30.05393663701569,31.227214565399276
152,33920.03205457084,Rio de Janeiro,0,8,Electrónica,33.48147598237732,Diciembre,2021,27,7,2.3287641324624184,0,-22.915729075460835,-43.14113766216955
153,29211.380208729483,Rio de Janeiro,0,5,Alimentos,161.35792845831347,Marzo,2020,53,32,3.774472229895181,1,-22.874774668105513,-43.158025288610496
154,23224.710222410336,New York,1,4,Electrónica,156.04835761790255,Julio,2022,25,32,4.084491263407546,0,40.67653617459687,-74.0283130030508
155,35163.00202008988,Mumbai,1,10,Libros,287.0144276612991,Enero,2022,69,25,3.618602747463818,0,19.101211433269697,72.87898747423053
156,20949.34337501992,Tokyo,0,7,Moda,358.7322095416907,Abril,2020,37,33,1.6063802992003975,1,35.71413628843133,139.67285717395822
157,20436.467414678904,Cairo,1,4,Electrónica,116.1213863090131,Abril,2022,49,7,4.503532334068228,0,30.037926227965656,31.277769140077865
158,31812.38229402651,Sydney,1,8,Hogar,72.00274496578933,Mayo,2020,67,12,3.156378210944035,2,-33.9133267293075,151.17972421063686
159,32856.73755163394,Rio de Janeiro,1,5,Electrónica,60.04134180842746,Julio,2020,31,16,2.1298897054800148,1,-22.87059238574234,-43.21235947140438
160,34852.619100066055,Cape Town,0,5,Alimentos,43.289165422024375,Julio,2022,67,16,2.7009127417507757,2,-33.92360206501791,18.402239298217214
161,33709.81508264733,Tokyo,0,5,Libros,11.87519156167616,Noviembre,2020,45,43,1.1502843615956295,0,35.6562814595646,139.653736357621
162,37383.29312714814,New York,1,2,Libros,83.84627968339795,Abril,2022,63,36,1.5114672048896702,1,40.73520291887729,-73.96311920393121
163,33501.214766812096,New York,0,3,Electrónica,63.01002134103379,Julio,2021,69,13,4.062187002063443,2,40.73335627116497,-74.02522971866101
164,29338.502780287687,Tokyo,1,4,Moda,678.7493564859321,Noviembre,2020,41,7,1.0000465390214646,0,35.64680035928996,139.71610285803476
165,29631.94442104047,New York,1,9,Hogar,163.15736993082308,Marzo,2021,32,36,2.6662633139291687,1,40.73467181132622,-74.04493964011269
166,28588.894055063945,Cape Town,0,0,Libros,85.32049910342016,Junio,2022,39,47,3.0900407243423538,0,-33.883115911690645,18.384902895749157
167,31477.387622115915,Tokyo,1,5,Alimentos,173.72290472451454,Diciembre,2021,47,9,1.2185376800038892,0,35.64488305249085,139.66068753290958
168,24513.270657166708,Beijing,1,5,Alimentos,29.977851500428955,Febrero,2021,21,32,4.892312651889331,1,39.91666639742837,116.36551642244636
169,31704.61099279477,Moscow,1,5,Moda,117.41313468858058,Octubre,2022,30,11,1.9045013249986877,1,55.73992444497577,37.61171834068784
170,29567.932465841932,Mumbai,1,5,Libros,196.82524115640226,Septiembre,2021,40,8,2.2167948785451235,0,19.10750721006758,72.91544521266032
171,31378.17578943704,Tokyo,1,4,Electrónica,134.23715419589502,Mayo,2021,25,33,2.2157700490201093,1,35.72610356750458,139.6426910695491
172,31393.615174853305,London,1,9,Alimentos,102.7589389711504,Junio,2022,35,23,1.9216666484693996,0,51.510896667340944,-0.1740302275085147
173,17738.676993421333,Mumbai,1,6,Moda,1018.2082527884921,Diciembre,2021,29,25,1.0058952883452457,1,19.074323207587543,72.92638959453883
174,25493.53090667666,Beijing,1,2,Libros,424.57800004935933,Diciembre,2022,48,8,3.9173791763519854,1,39.88214453073189,116.43565001443802
175,29456.856679555724,Cape Town,1,6,Libros,195.31749676136155,Diciembre,2021,31,45,4.867381999197141,2,-33.87568643605214,18.459853060775192
176,29722.575208511633,Rio de Janeiro,0,6,Libros,168.50462407622737,Diciembre,2022,51,22,1.8971739331401802,0,-22.90333390769245,-43.137023857016125
177,31296.94654499847,London,0,6,Libros,193.86472866399086,Abril,2022,35,4,3.6521887672136897,2,51.4808754421725,-0.09591307294795284
178,31511.741451658214,Cape Town,1,5,Libros,44.95700651715701,Noviembre,2021,51,40,3.9675853078348604,2,-33.89214763060462,18.37415979388348
179,37581.166614669484,New York,0,2,Alimentos,100.55090433803937,Octubre,2021,28,3,4.393701516362099,0,40.757939686197915,-74.04229790899637
180,31562.292405489738,Mumbai,0,5,Moda,8.051833273152042,Julio,2021,58,29,2.6905167880544365,1,19.044712427041052,72.88325495698857
181,28434.881458917796,Mumbai,1,3,Libros,129.0795258087159,Diciembre,2020,29,41,2.211723622561717,0,19.04839245877966,72.8640272796399
182,22004.38263731259,Moscow,1,3,Hogar,156.62513675059492,Septiembre,2020,66,29,2.3011805360921245,2,55.80354962582089,37.648086564568395
183,23157.049422290715,Sydney,1,3,Hogar,51.68932109178914,Julio,2020,32,34,3.8504853323940513,0,-33.88578440496844,151.16998007040024
184,32677.459049876023,Tokyo,1,6,Moda,665.0075943799553,Enero,2022,48,34,4.267117866022544,1,35.66926502775683,139.671506620117
185,35302.23407055234,Mumbai,1,6,Electrónica,480.3808034797286,Enero,2021,66,28,1.7264558710264106,1,19.04242868432724,72.90601614309237
186,37706.854984590915,Moscow,1,4,Electrónica,256.12990670475904,Septiembre,2022,46,13,2.483764032631061,0,55.77759326909401,37.59566079234171
187,25860.534605421435,Cairo,1,5,Electrónica,152.4508526131865,Noviembre,2020,43,15,4.6077607869966,1,30.001453563759295,31.27664295036859
188,28480.677822845362,New York,1,5,Hogar,407.9967246365241,Septiembre,2021,35,23,4.226774078778957,2,40.74492501545597,-74.00153691288929
189,31211.668430415564,Rio de Janeiro,1,7,Electrónica,28.002433815246185,Abril,2022,49,44,4.939433611049903,1,-22.939612348786408,-43.17524735291678
190,40236.99460565119,Rio de Janeiro,1,5,Alimentos,312.615658285647,Septiembre,2021,39,26,4.016993038728323,1,-22.87083546546474,-43.206018999421545
191,30574.307341069478,Moscow,1,3,Libros,26.665325910404768,Marzo,2022,55,4,2.572780804111689,2,55.70712288129053,37.61847804565695
192,37756.31427366486,New York,1,4,Hogar,316.18045343483374,Julio,2021,34,26,3.362551335978551,0,40.746442092298565,-74.00575343502372
