ClienteID,Income,Ubicacion,HaComprado,FrecuenciaCompra,CategoríaProductoFavorito,GastoMensual,Mes,Año,Edad,TiempoEnLaPlataforma,ValoracionesPromedio,NúmeroDevoluciones,Latitud,Longitud,Day_of_Week,Hour,Days_Since_Last_Purchase,Average_Days_Between_Purchases,Monthly_Spending_Std,Cancellation_Rate,Average_Transaction_Value,Cluster
19,41945.17978696231,Stockholm,1,3,Libros,2101.042142556103,Mayo,2021,66,13.461654650773315,5.0,0,59.32966020862752,18.07088372488638,Tuesday,18,8.416006776608205,8.58857203311626,52.48330763573065,0.3858471038028843,240.1450809072843,0
20,39217.068791602665,Stockholm,1,9,Electrónica,2055.843431032128,Febrero,2021,34,10.729774595539451,3.4871946929230986,1,59.32403219565416,18.068269961702136,Thursday,1,31.491572246634007,97.97382934283695,194.33073230447053,0.5215868678985058,90.3652670417156,2
21,36817.17745475852,Lisbon,1,7,Moda,1876.849237936569,Agosto,2021,23,10.001001728478508,3.575479488188108,1,38.7180489695175,-9.16480624947988,Sunday,18,36.31651945534551,6.646912676495625,22.400227376850463,0.0818668012630086,37.6634295908996,1
22,34143.829888024375,Amsterdam,1,5,Hogar,1781.3749291793215,Diciembre,2022,42,11.663777958986303,2.9146700863158084,1,52.35972320707095,4.910849450392375,Saturday,19,210.036627265464,60.17645247778899,63.58400480949837,0.3390482131401717,171.9775924255238,0
23,30075.71639129932,Lisbon,1,16,Libros,1476.6308564466387,Junio,2020,44,3.427730461424744,2.5748485505734218,3,38.70668919713239,-9.157602503710082,Tuesday,1,66.21970429040302,15.562257530855808,181.546459063147,0.5824074078647186,25.2522113908494,2
24,32210.370084333656,Paris,1,4,Libros,1709.2385927133453,Febrero,2020,33,30.64011889496615,3.434870876602047,1,48.856796458050006,2.3629498852545003,Saturday,23,12.374472214129629,31.00005012584195,23.055543203772583,0.1788198407358269,38.87541696565352,1
25,35240.09871997476,Rome,1,2,Electrónica,1789.1248007443257,Diciembre,2020,50,74.43121699758154,3.517197719856948,1,41.89403893037158,12.497936158392765,Friday,18,36.285055329884266,93.05510302598333,30.91852108643708,0.3139357340537689,290.9786523349328,0
26,26857.151262621468,Rome,1,8,Alimentos,1277.7756414280555,Mayo,2022,27,0.8644087701380165,3.060060880665814,0,41.89518420885681,12.487129221016511,Monday,2,2.9608811756208167,50.11277085844595,147.8220174173811,0.565864386727281,69.59588991488768,2
27,27777.50627890409,Amsterdam,1,5,Hogar,1385.7048239087126,Enero,2021,59,18.23833418264152,3.192679582246804,2,52.35865487904325,4.910783282164169,Sunday,23,25.90242079828304,1.4647938440229635,29.32996642650568,0.0459909211782172,56.88776405870632,0
28,21654.33820454734,Madrid,0,0,Moda,1150.325054931558,Diciembre,2021,21,31.248858440371563,3.822134135822818,1,40.39387834901768,-3.731090918135264,Tuesday,21,16.155212609863213,156.67586185492485,51.20212366653455,0.4590000948715476,158.5903009367118,1
29,26140.904611216225,Paris,1,9,Libros,1310.0807810144256,Octubre,2020,32,14.762109908492214,3.5449415243730966,1,48.854115995485714,2.365959738877681,Saturday,0,18.79820844546329,23.478017070426425,68.76052265329737,0.8629899549926477,52.20067720631495,2
30,38306.50865304077,London,1,3,Libros,1952.7081351966979,Junio,2021,51,29.859409555297606,2.707996916026318,1,51.49789633505957,-0.1309314952989633,Saturday,16,23.46883757061378,62.157080001030344,24.2168492391226,0.0426209408050166,30.03636710984544,0
31,28328.764544248163,Lisbon,1,8,Hogar,1415.0424915922974,Diciembre,2021,55,18.025680270946804,3.583092395780969,1,38.69469535195383,-9.142355289151908,Thursday,20,4.580263353356225,48.26644343377201,65.96481146943435,0.3557245355408654,211.97387308529483,1
32,28410.765467447083,Madrid,0,14,Alimentos,1421.81407622922,Septiembre,2022,45,4.017093900444678,2.6853141223387884,3,40.42145678483823,-3.699545576774872,Monday,3,26.808975904385257,18.195383693328864,141.3925047981209,0.9088926649284724,348.6713466252648,2
33,31588.835162185595,Paris,1,8,Libros,1533.7630420585929,Enero,2022,63,36.607477117233856,2.4748212713579,1,48.849897067686975,2.344821327226525,Sunday,11,0.9292518630442363,13.854501844233665,24.05617593140379,0.0062268165769022,95.2995031033718,0
34,21938.863464127386,Berlin,1,3,Hogar,1107.9387676968768,Noviembre,2022,45,21.46619370546577,3.859590247350784,1,52.504264944757466,13.39967193282585,Wednesday,18,11.162276406275636,21.104305053265875,19.724595005938586,0.3437545632889193,160.89911815461963,0
35,34726.90845043783,Berlin,1,16,Electrónica,1691.3978916433305,Noviembre,2022,31,4.260815568858115,3.5035101360676784,1,52.50397978675492,13.41566383778848,Wednesday,5,51.88054108614408,169.08158788935768,99.64786005376322,0.606755683155336,84.11776462171667,2
36,36332.034276864375,Rome,1,5,Alimentos,1789.1214792427882,Octubre,2020,64,30.828392697370536,3.3313023174629817,4,41.91212548595496,12.505801489133331,Saturday,2,13.39755072623234,14.385175271591205,27.150070138011408,0.130333365075177,58.948143217294216,0
37,31886.481327302045,Amsterdam,1,11,Moda,1584.1182486891905,Diciembre,2022,47,10.76565173891193,2.852275747622464,1,52.37490142198751,4.906115842986792,Tuesday,23,44.00990072577489,191.601733010871,28.48966586790119,0.2076926197419307,311.1347814567538,0
38,38256.75493239745,Amsterdam,0,13,Libros,1919.1859411523192,Diciembre,2021,64,17.629575063338848,2.8460445296629624,2,52.37161731394488,4.899804116053608,Thursday,3,22.159607648370468,1.203621460648234,165.6204310871316,0.7529263464759145,448.1522217876076,2
39,23365.84116932052,Prague,1,4,Hogar,1239.343152311223,Marzo,2020,54,9.669184892749339,3.0886266261567483,2,50.080730816806906,14.436025981977595,Sunday,16,44.089438213372055,16.201829252837904,25.024166321870275,0.0737052687447522,59.83157878459194,1
40,39218.57898875923,Madrid,1,3,Electrónica,1935.7494825726883,Diciembre,2021,40,66.51059663369212,2.502053015712943,1,40.415721040386615,-3.688333406377491,Sunday,21,24.65910478831,27.64972267100778,35.57770326192128,0.3023743482878469,138.1089527956442,0
41,26346.29298385173,Lisbon,1,8,Moda,1314.209134257797,Julio,2021,34,42.59644493250916,3.270485670988384,1,38.70921510133583,-9.15021762329833,Saturday,5,29.256588559694787,13.945519110104659,155.79510266826807,0.9203515140056,27.35607717400305,2
42,23600.40133368435,Berlin,0,0,Hogar,1175.0345275592533,Abril,2021,64,11.136184172681316,3.95616516908834,2,52.53698567164515,13.38724897179404,Saturday,16,2.6763308696969186,31.81587144942145,28.57445931717406,0.1728716499679274,67.03612700893214,1
43,28813.04019396665,Madrid,1,3,Hogar,1461.9917990179165,Septiembre,2022,26,45.88306324051379,4.1936526821446085,1,40.4159380579048,-3.679031951975528,Sunday,18,105.92459304732944,9.987928608003358,63.24510444788207,0.3140586856357571,226.2181373626456,1
44,39360.02840236152,Lisbon,1,9,Moda,2007.581465506458,Marzo,2022,63,1.3502876301976885,3.120282623670725,1,38.728921780469086,-9.136515575547271,Saturday,0,22.737268218765628,30.755913343101003,67.53672109620378,0.8664007723831253,87.9139125805821,2
45,29902.78929550225,Berlin,1,6,Electrónica,1528.7143038776185,Mayo,2020,57,79.02020363873196,4.0482441771580495,1,52.50998976716918,13.398731019562575,Saturday,21,23.337313280842267,6.63020905032668,30.08520824778582,0.0946419813383114,35.51341814824824,0
46,25337.0417171946,Paris,1,2,Electrónica,1273.0088128953498,Marzo,2020,37,0.6562239475228265,2.5329699647062665,2,48.87068193663219,2.354568725270738,Thursday,18,33.820631441135546,40.34108119241621,30.07761861323808,0.3196468342690701,163.25447927611003,1
47,23525.2876276007,Lisbon,1,12,Alimentos,1212.796960908639,Julio,2022,57,14.231954862131445,3.719725620556806,3,38.72318453162541,-9.163325217187598,Sunday,0,38.848816887500526,0.5947949977348566,147.3912901418608,0.7711186027459241,38.41876582076269,2
48,29474.40747626793,Rome,0,0,Libros,1437.5817936617614,Mayo,2021,51,87.17421174371209,3.0580257926362595,1,41.8931205631291,12.50567370377374,Saturday,0,111.70671026099978,116.29192696347448,35.31688801240915,0.1936386855829443,77.22524954461934,1
49,20025.192142211752,Prague,1,5,Moda,990.4211761482148,Septiembre,2020,60,15.547015496045235,3.543672808353985,1,50.07057944669148,14.44192852248398,Monday,20,17.15815421855106,27.656149554765776,59.278646834282725,0.3740517107681996,182.29461792760063,1
50,23499.0357920328,Paris,0,13,Moda,1125.8211575217308,Julio,2022,23,15.407920009540325,3.4761237908801457,3,48.83978860292749,2.359524571428922,Wednesday,0,11.700591423179365,10.569169680887025,134.1017225021963,0.7951738452293864,219.50787222092487,2
51,37715.338259295415,Prague,1,1,Moda,1886.420119765885,Febrero,2022,33,24.69017180309311,3.860207004891917,0,50.09280266834824,14.440826610119895,Saturday,1,47.56961939198059,32.803797720332206,13.508086750963209,0.0371051031406242,52.8633341553866,0
52,36616.31903575618,Rome,1,10,Electrónica,1760.6494141394762,Abril,2022,30,16.909002473509368,2.832782175830041,0,41.895322306447504,12.498034430549469,Wednesday,23,57.60593499440807,33.956604472187266,46.10806911519801,0.3600807640180635,222.6768916872588,0
53,29357.93926730146,Paris,0,10,Libros,1545.9023830953176,Septiembre,2021,51,4.3444107266274425,3.903803148780916,1,48.86725388852419,2.3484566614629605,Sunday,1,17.33950293819904,8.123643183807584,-38.67814314567241,0.75418027345814,292.7488755567192,2
54,27671.67614372727,Amsterdam,1,5,Alimentos,1404.4397993713965,Diciembre,2022,18,7.372147628681085,3.240246268351733,1,52.37519675495884,4.907073659067147,Sunday,5,2.451155057510097,1.7904482185964423,24.805621074107474,0.1737246335911221,73.7536367749708,0
55,30292.54451153422,Berlin,1,4,Hogar,1440.7419641132203,Febrero,2022,42,18.84547697778762,3.250847260995168,1,52.53596995673157,13.409940212449891,Monday,22,73.60935641756069,9.017541965919962,58.44006655188005,0.3823715278380334,261.2292218813071,0
56,41739.98464225161,Madrid,1,13,Hogar,2067.988050574679,Octubre,2022,36,0.381092487282235,3.198073053420395,0,40.394677278320295,-3.715218497333689,Sunday,5,98.62139769805806,87.2798748310357,140.0468319814731,0.6487742256594102,83.95186228404962,2
57,32024.877543852625,Paris,1,4,Moda,1637.7445351465312,Septiembre,2022,25,15.666140839936272,2.767163447752944,0,48.8446717979301,2.3685530599086744,Sunday,22,54.23302926345188,73.7746994959806,16.296766314027035,0.1553193705583483,45.051171835791735,0
58,34548.69087479908,Paris,1,5,Libros,1758.834031153431,Octubre,2020,58,18.308336990507673,3.572950517046664,0,48.8670160026915,2.3592559347564,Thursday,22,10.966316861150808,13.7994302661516,39.18604530450948,0.4294649784626385,281.1698281149523,0
59,28987.712370842244,Rome,1,10,Electrónica,1409.6959098843727,Mayo,2020,65,0.828369296971474,3.3786758889390893,0,41.89881932639263,12.490080895441004,Monday,1,15.775789333954256,3.022199711520707,78.4102105679897,0.782510996429508,43.9556804491038,2
60,30304.483035585803,Paris,1,1,Libros,1473.5667510712958,Febrero,2022,29,69.04700437604666,3.6406201242033647,2,48.86685804351956,2.351166317835163,Saturday,16,5.709196084263263,1.8279121398455536,11.664410127207333,0.1541843689288104,82.93195566827964,0
61,33235.81348393522,Stockholm,1,3,Libros,1690.1098766667394,Abril,2021,57,14.066560002416585,3.512252572846431,2,59.32381579104302,18.070932439563304,Saturday,18,11.00791620784564,21.39984357989086,57.244371422410325,0.443895721614828,123.15260199868398,0
62,30630.474139120142,Paris,0,6,Electrónica,1495.4954800022226,Diciembre,2020,48,11.704731640800333,3.8689972748061177,2,48.83821335408554,2.34524681016513,Tuesday,1,8.640179673797508,72.34938011010286,55.697877283416325,0.8444426510250453,269.6562964350135,2
63,20513.11508755671,Madrid,1,5,Moda,1023.4893736125935,Diciembre,2022,34,5.678375763874791,4.1017543080236845,2,40.41491341967547,-3.724922499953436,Sunday,4,23.90371944939944,47.210361380381286,13.10459678919634,0.1689566456233775,60.03359067561975,1
64,36402.70380838732,Paris,1,4,Libros,1821.1058054295515,Julio,2020,59,10.37341805017434,2.9946883390861,0,48.875986179103634,2.3405638945835845,Monday,19,2.241643680568964,50.89240340239047,41.84941169580397,0.4154369228679483,213.3875612182231,0
65,26924.33161114335,Rome,1,4,Hogar,1356.9205900958289,Diciembre,2020,28,34.835736832819826,3.7943862502953856,2,41.89540706260087,12.490470697477738,Tuesday,4,32.38171049090396,27.488134761309972,57.83696978531287,0.9366614579304038,23.99955609719945,1
66,40556.58820808126,Stockholm,1,7,Electrónica,2038.828481471388,Agosto,2021,46,1.7543694119634974,3.076831786445073,1,59.3346812226632,18.06711011318544,Saturday,5,9.852367841669878,15.58145379447819,24.94955517561525,0.1522047981885997,104.56267560442716,0
67,33434.24256382985,Berlin,1,2,Alimentos,1667.5922503816175,Marzo,2022,36,15.758392369065302,3.543927944068868,2,52.5226166375901,13.385840366279451,Tuesday,23,79.99980724739004,48.703323165313265,-0.95311337944635,0.4866571087864804,272.97468016917605,0
68,30354.86207819873,Stockholm,0,9,Moda,1455.1852887793098,Enero,2022,26,2.3560360735989856,3.7398693923514346,1,59.31998862617147,18.06751651099654,Thursday,3,40.17052214625679,141.978905115653,93.23785521839842,0.818145676989624,345.4368318593168,2
69,32196.63570051717,Berlin,1,7,Electrónica,1598.0316144600902,Abril,2021,32,22.644523147895832,2.704341554168748,3,52.53266620972807,13.420409555148302,Saturday,15,24.246914457939937,14.241623980909196,24.182525547860003,0.125244064326283,40.76195957944425,0
70,29457.510557182435,Prague,1,2,Alimentos,1480.5755564520534,Febrero,2021,59,96.46808543444722,3.616489623264705,2,50.05896826270382,14.43933452408404,Sunday,21,65.40375150882593,181.37098312930326,41.212162898967286,0.2054697748029085,115.73445306190295,0
71,27567.8361697382,London,1,10,Alimentos,1366.4446696991122,Agosto,2022,20,12.33434122312499,3.0057519433198423,0,51.52392918745117,-0.1322810898240845,Thursday,3,16.321135965961542,23.075378692924133,124.00297900433416,0.880560768521579,37.72994012302921,2
72,31037.9913064286,Lisbon,0,0,Libros,1555.0513659549342,Abril,2022,65,8.864743749205894,3.0906173710323124,3,38.7420739498857,-9.161278260736037,Sunday,8,8.539838768221905,2.3412123110123897,24.004120292384368,0.0262489755364775,55.11373490226864,1
73,34424.952335933325,London,1,7,Libros,1722.8328054628998,Febrero,2021,66,5.06297570010982,3.915426165349503,0,51.52481577958671,-0.1177430672987479,Thursday,19,38.61925017811757,6.392456089163645,58.17318434410407,0.2587333957050638,215.71917470274235,0
74,27677.35125677516,London,1,5,Libros,1350.5439485300676,Junio,2020,67,22.356912471226597,2.873160429681291,0,51.52505337571147,-0.1207353106578997,Friday,2,42.5454554327014,387.8687149663144,31.726898890390984,0.5800358174772865,19.30817375979208,1
75,26888.814175468604,Berlin,1,5,Electrónica,1306.3588637248467,Junio,2020,33,80.9602190679445,2.7768115354409755,0,52.51453615727998,13.422527246900987,Saturday,2,0.4349423916241283,26.878270972198486,17.742863524306667,0.0065052358982503,24.21059382824605,1
76,28222.5567954182,Berlin,1,6,Electrónica,1370.8803160804507,Octubre,2021,57,5.614492585339888,3.567847470002547,1,52.51102267105237,13.398286900882468,Wednesday,19,111.539549440569,93.25797350357772,-5.278382725197126,0.2022688624934426,199.8958101289908,0
77,34760.05546923347,Stockholm,1,7,Moda,1760.6342807107064,Abril,2020,26,20.87174376624838,3.762794873149208,1,59.33331616836004,18.073906325990507,Saturday,1,1.412831308575616,20.48358151576646,109.49239181062322,0.730778737209895,56.052955942787015,2
78,37262.75123731185,Rome,1,4,Libros,1923.5797124036371,Junio,2021,20,30.8486576139859,3.4691757069949367,1,41.91138806967698,12.490496048181123,Saturday,18,1.2474435575187728,83.91270707704793,20.034147511784106,0.1841695695631373,36.7675440613445,0
79,31810.069559712352,Madrid,0,0,Alimentos,1604.4019528572333,Febrero,2020,38,150.80441649584165,3.763185272834626,5,40.43467988211316,-3.6894872367961824,Thursday,23,98.29189927016108,129.7995943680614,13.03534385550396,0.3942424142463809,220.72709071898944,1
80,32906.57067017862,Vienna,1,11,Hogar,1700.8318047787668,Octubre,2020,30,2.6153437979792593,3.585487830982045,0,48.19947589112507,16.371544462824204,Tuesday,5,36.48721835102065,10.981232990599349,128.8379033096536,0.5046658099135466,204.940354418941,2
81,26851.495713674434,Rome,1,8,Moda,1388.0325509943036,Diciembre,2022,63,1.1552167740786712,2.450894340134285,1,41.8984553091412,12.49248980848708,Sunday,19,19.28353783238677,41.09294307166292,28.1775269587605,0.1233300629041476,65.46716369619764,0
82,34383.77324976162,Stockholm,1,4,Electrónica,1725.8904050107062,Febrero,2022,65,33.22206379674491,3.0352665182464955,0,59.33895893759109,18.0714555482696,Tuesday,18,52.8198608181553,9.29577673273049,39.61780215247997,0.469409164684996,161.38479873367623,0
83,32758.68505232537,Prague,1,10,Moda,1604.6982530409666,Octubre,2020,34,9.359436588407805,3.2890789503241504,2,50.08420704631174,14.4568647054926,Saturday,4,20.295538973917,41.80926496468514,193.0902891834816,0.6233394322608115,41.12519696264216,2
84,26449.36021036258,London,1,3,Moda,1405.3585125557393,Abril,2020,33,0.9849824379473403,3.489680476714711,0,51.5024880712983,-0.1157263932618877,Saturday,8,19.243509962831137,20.77651892299367,5.10606940350694,0.1593074581952352,78.23311093848751,1
85,21061.64194034109,Lisbon,1,7,Moda,1039.0891016888297,Agosto,2022,54,5.24420452178852,1.9075914718129443,0,38.71837185779827,-9.117127979691102,Saturday,18,121.62063759174016,44.29447430162889,54.54665637646238,0.2730446889728898,128.219058589328,1
86,23897.149478590727,Paris,1,7,Moda,1288.8754723886118,Julio,2022,52,3.142597962880218,4.534504854358861,0,48.843826301652456,2.370107447082571,Tuesday,4,17.066973939069715,3.4122783505161,46.165491538743495,0.8632308575565024,90.10072554968694,2
87,26653.98635909393,Rome,0,0,Hogar,1438.4478856711535,Diciembre,2022,63,340.29778432966293,3.445513047447105,0,41.89717543416822,12.49292441013962,Saturday,6,15.250098437496206,63.92033629087496,20.24642098428584,0.09630447030251,124.12525879301806,1
88,35809.68658873387,Madrid,1,10,Libros,1678.9242119883197,Septiembre,2021,45,24.994886928145302,3.604438401958846,0,40.43217153404641,-3.710174691506076,Saturday,18,13.828311022234413,14.209733008048257,28.753890763380205,0.478110363438892,104.34467874104875,0
89,37764.29887919663,Berlin,1,6,Alimentos,1875.8248198068193,Agosto,2020,46,38.59900318759835,4.110783858209573,0,52.52432845507066,13.402782940042776,Friday,3,30.24343608122736,84.47500264911508,82.51939066110981,0.9959049756746816,51.60187443111387,2
90,27802.410622628613,Prague,0,0,Moda,1415.63499730888,Mayo,2022,46,92.81349388200651,4.361827026406313,5,50.08519479748359,14.426933250094743,Saturday,0,1.390869720616042,13.56198322915673,20.8995614812679,0.0234616377924788,47.58427733441948,0
91,27960.42323614352,Stockholm,1,10,Moda,1387.3419009665881,Febrero,2020,49,13.664129463950392,4.005373322294202,1,59.32046915974474,18.06459858794946,Tuesday,18,7.121581283417075,4.992996291316894,51.78915593048481,0.2180802170868682,248.81919767310515,0
92,31308.115279862333,Madrid,1,5,Moda,1676.8228886152053,Mayo,2021,52,0.6715130480565269,3.87440654823581,1,40.415258519892106,-3.72371879686844,Tuesday,1,29.49374984348185,9.743958680310458,113.08314863482396,0.549589049793608,133.0150088826522,2
93,30060.732545366125,Rome,1,5,Libros,1522.309451067573,Agosto,2021,20,5.445238807611136,3.325345012232191,3,41.899895945793126,12.49439966036587,Saturday,22,20.98318357823369,22.052710596631837,27.53304269077649,0.02503715844051,26.66966480886006,0
94,34654.6704198704,Stockholm,1,3,Electrónica,1732.6428684771977,Octubre,2022,22,0.6740782148336479,3.4392371233165258,1,59.32044783687377,18.07026614496369,Tuesday,22,18.86206834368648,11.440252182127574,58.34155263217371,0.4803308080416543,255.20245682416768,0
95,27384.05953206445,Madrid,1,4,Electrónica,1328.457183980811,Septiembre,2021,28,23.97654389670751,3.3921022779975494,3,40.43986060567828,-3.724695425222817,Tuesday,2,32.24924292164994,21.12536886649806,157.3704665095803,0.7007471579306441,38.65984819360793,2
96,34745.71493890499,Madrid,0,0,Hogar,1796.3615821043622,Diciembre,2020,48,40.278367427149824,2.896944004142729,2,40.42266848080409,-3.693915647705349,Sunday,6,5.335586063019219,151.44772831436768,6.497515880571749,0.1371130574457942,68.83314400943104,1
97,28803.876010651224,Madrid,1,3,Electrónica,1457.9038840025057,Diciembre,2022,20,6.1137362639657775,2.8664929501502514,0,40.41196008082516,-3.691734144758144,Thursday,18,3.5268664037977624,5.1315277451558865,43.25312661766572,0.3054868061718903,215.1342674497993,1
98,34269.87355533928,Stockholm,1,11,Moda,1733.6794783114233,Diciembre,2020,59,1.2825235006647344,2.794722017828508,1,59.32751463086982,18.06869274575955,Saturday,1,30.851824413266733,142.08408255802402,84.78880594140931,0.9000354843495797,159.56647474791845,2
99,28644.79768855729,London,0,0,Moda,1466.1069484950826,Septiembre,2020,29,133.37365694239503,3.442064274657488,3,51.48769412178218,-0.1201311954346124,Sunday,19,0.8060721800218329,57.97027480888027,34.95133745517411,0.0860611789798925,21.80431948746735,1
100,26934.526585458112,Vienna,1,3,Moda,1381.3482284187528,Enero,2021,50,96.05050888281723,2.7076662113868064,0,48.21142685357889,16.364568017546524,Sunday,22,45.45084257003664,60.778263252655215,59.432512326121305,0.2304262485347649,173.29258251559517,0
101,39561.588199199854,Lisbon,1,11,Hogar,2004.9085733258682,Septiembre,2021,37,7.744669377670005,3.3754582620718554,1,38.7143950064437,-9.1105580895525,Saturday,0,84.51766366161455,7.919874871586222,159.93206859955257,0.6020178173144495,51.93322014078277,2
102,35326.13541273459,Rome,1,3,Moda,1728.0288637086135,Julio,2021,66,14.889020683022512,3.5018346959788293,0,41.90121473125137,12.496438908102636,Sunday,0,25.70347336732633,19.078184057163394,22.1363042442851,0.0401049453400673,64.1069347006684,0
103,21039.774499323925,Madrid,1,4,Electrónica,1048.5341100661356,Septiembre,2021,29,17.749231148653834,3.323467649193344,0,40.44139580948959,-3.690764287448055,Thursday,22,165.502872324118,98.75674345143369,71.7401480026415,0.3457615277558977,118.84770532671271,1
104,27766.13244105046,Lisbon,1,9,Libros,1302.754711673871,Agosto,2021,42,9.41521105081599,2.938934214990004,0,38.72722420786745,-9.121431719119537,Monday,1,30.924814735349457,98.68268292344379,3.13188417617701,0.7775424746511431,46.57327135202572,1
105,36024.61460889287,Madrid,1,8,Libros,1657.7078772594664,Enero,2022,24,3.7209941503316446,4.848430185090252,1,40.43866197598736,-3.706386715695764,Saturday,4,18.388679221532737,18.36704804927218,22.665805466949365,0.0983189093482873,37.4436070951469,0
106,24016.697653932388,Vienna,1,7,Alimentos,1137.8730888491834,Diciembre,2020,57,4.472621757429358,3.980057950090156,0,48.20770216729864,16.371521018713036,Friday,18,2.408304984562934,2.744103385415063,96.91989531395166,0.2770329703161523,228.1672731252512,0
