ClienteID,Income,Ubicacion,HaComprado,FrecuenciaCompra,CategoríaProductoFavorito,GastoMensual,Mes,Año,Edad,TiempoEnLaPlataforma,ValoracionesPromedio,NúmeroDevoluciones,Latitud,Longitud
119,32795.546013072635,Barcelona,1,8,Electrónica,90.69813731177835,Julio,2022,33,14,1.1557198533026698,0,41.385064,2.173404
120,34362.707957152394,Madrid,0,4,Libros,49.152629844849656,Octubre,2021,55,10,1.1440752731657056,0,40.416775,-3.70379
121,35771.77169204462,Zaragoza,1,4,Electrónica,885.170061872906,Septiembre,2021,19,35,1.7008870884233094,0,41.648823,-0.889085
122,27613.091347123394,Sevilla,0,8,Moda,121.02785449305875,Diciembre,2021,19,25,4.4670814180240015,3,37.389092,-5.984459
123,26678.862783477885,Barcelona,1,5,Alimentos,233.12628770386493,Julio,2021,43,3,2.1299149759081066,0,41.385064,2.173404
124,36800.55683124086,Barcelona,0,5,Moda,30.29321641893651,Septiembre,2021,30,47,4.801836682301182,0,41.385064,2.173404
125,19814.620325139305,Valencia,1,6,Electrónica,132.94681645378412,Agosto,2020,64,38,3.326489171956774,0,39.469907,-0.376288
126,37850.16140271336,Valencia,1,7,Moda,5.5845924845850625,Diciembre,2022,48,17,2.7464567590750644,0,39.469907,-0.376288
127,28488.37878961846,Zaragoza,1,2,Electrónica,140.8234738941404,Febrero,2021,51,12,3.3203553386778184,1,41.648823,-0.889085
128,29977.18585504852,Zaragoza,0,1,Libros,664.9439977024297,Enero,2022,56,24,3.066793540905071,0,41.648823,-0.889085
129,26588.28699439923,Madrid,1,7,Moda,96.9687889589484,Julio,2022,20,29,4.0351050150293,0,40.416775,-3.70379
130,29759.022572320937,Madrid,1,5,Libros,7.955344154956627,Julio,2021,25,43,2.129984263891409,2,40.416775,-3.70379
131,36355.691129904575,Zaragoza,1,4,Libros,6.289008945167307,Agosto,2020,40,25,2.4122015664012095,2,41.648823,-0.889085
132,33854.3155073202,Zaragoza,1,4,Hogar,98.20027252601629,Mayo,2021,31,36,4.576377210133003,0,41.648823,-0.889085
133,32463.432419002027,Sevilla,0,3,Electrónica,34.87661477022617,Marzo,2020,44,26,4.785826052601622,3,37.389092,-5.984459
134,30444.36503065872,Valencia,0,8,Alimentos,4.7258154162401125,Diciembre,2022,46,38,4.570232909945898,1,39.469907,-0.376288
135,22771.950137639586,Madrid,1,7,Electrónica,282.2925808285821,Agosto,2020,56,1,2.6777919758292543,1,40.416775,-3.70379
136,25779.315432411302,Valencia,1,1,Alimentos,122.69094089076307,Junio,2020,56,20,4.121462012027527,4,39.469907,-0.376288
137,28283.99381684416,Valencia,0,2,Electrónica,68.28543456586712,Noviembre,2020,18,28,2.905342933204395,1,39.469907,-0.376288
138,32288.382272144194,Zaragoza,1,4,Libros,460.68345386430866,Marzo,2022,34,16,2.9901594085844088,0,41.648823,-0.889085
139,30348.263322594394,Sevilla,1,6,Moda,24.69108469957306,Enero,2022,58,47,1.8187204362291358,1,37.389092,-5.984459
140,34917.52153179233,Barcelona,1,4,Moda,624.3445096281949,Marzo,2020,47,17,3.364521213034066,1,41.385064,2.173404
141,32368.13693863782,Sevilla,1,6,Hogar,75.36582709810526,Mayo,2020,30,40,1.7445435910133917,0,37.389092,-5.984459
142,30271.752889692856,Sevilla,1,8,Alimentos,438.5734271136216,Marzo,2021,38,28,2.326258796268775,0,37.389092,-5.984459
143,41378.80648783602,Valencia,1,7,Alimentos,184.73502413695445,Enero,2020,36,12,4.420120806479741,0,39.469907,-0.376288
144,32031.13342524964,Sevilla,0,5,Alimentos,350.5547102752768,Mayo,2021,36,27,1.8283032368434209,2,37.389092,-5.984459
145,27840.28899195814,Madrid,0,2,Libros,827.1979192000565,Octubre,2020,42,42,1.2846331406937312,0,40.416775,-3.70379
146,39299.835032434654,Valencia,1,1,Alimentos,68.04939297972233,Julio,2021,39,47,1.2760303704512652,0,39.469907,-0.376288
147,36002.057742066994,Madrid,1,7,Moda,649.534733191931,Julio,2022,48,30,4.763138082012432,0,40.416775,-3.70379
148,39080.438951219076,Barcelona,1,4,Libros,98.68946593832437,Noviembre,2020,34,41,3.0276817518473385,0,41.385064,2.173404
149,29445.34032185245,Valencia,1,1,Electrónica,97.39314464199204,Septiembre,2020,40,34,2.6376482872680733,1,39.469907,-0.376288
150,34881.54563240551,Barcelona,1,6,Alimentos,83.22042752609592,Octubre,2020,49,37,4.243514324031674,0,41.385064,2.173404
151,22735.752704638195,Valencia,1,5,Alimentos,155.91869937877604,Octubre,2020,27,6,4.343303711642064,0,39.469907,-0.376288
152,33920.03205457084,Zaragoza,0,8,Electrónica,33.48147598237732,Diciembre,2021,27,7,2.3287641324624184,0,41.648823,-0.889085
153,29211.380208729483,Sevilla,0,5,Alimentos,161.35792845831347,Marzo,2020,53,32,3.774472229895181,1,37.389092,-5.984459
154,23224.710222410336,Zaragoza,1,4,Electrónica,156.04835761790255,Julio,2022,25,32,4.084491263407546,0,41.648823,-0.889085
155,35163.00202008988,Barcelona,1,10,Libros,287.0144276612991,Enero,2022,69,25,3.618602747463818,0,41.385064,2.173404
156,20949.34337501992,Sevilla,0,7,Moda,358.7322095416907,Abril,2020,37,33,1.6063802992003975,1,37.389092,-5.984459
157,20436.467414678904,Valencia,1,4,Electrónica,116.1213863090131,Abril,2022,49,7,4.503532334068228,0,39.469907,-0.376288
158,31812.38229402651,Sevilla,1,8,Hogar,72.00274496578933,Mayo,2020,67,12,3.156378210944035,2,37.389092,-5.984459
159,32856.73755163394,Madrid,1,5,Electrónica,60.04134180842746,Julio,2020,31,16,2.1298897054800148,1,40.416775,-3.70379
160,34852.619100066055,Sevilla,0,5,Alimentos,43.289165422024375,Julio,2022,67,16,2.7009127417507757,2,37.389092,-5.984459
161,33709.81508264733,Madrid,0,5,Libros,11.87519156167616,Noviembre,2020,45,43,1.1502843615956295,0,40.416775,-3.70379
162,37383.29312714814,Sevilla,1,2,Libros,83.84627968339795,Abril,2022,63,36,1.5114672048896702,1,37.389092,-5.984459
163,33501.214766812096,Madrid,0,3,Electrónica,63.01002134103379,Julio,2021,69,13,4.062187002063443,2,40.416775,-3.70379
164,29338.502780287687,Barcelona,1,4,Moda,678.7493564859321,Noviembre,2020,41,7,1.0000465390214646,0,41.385064,2.173404
165,29631.94442104047,Zaragoza,1,9,Hogar,163.15736993082308,Marzo,2021,32,36,2.6662633139291687,1,41.648823,-0.889085
166,28588.894055063945,Valencia,0,0,Libros,85.32049910342016,Junio,2022,39,47,3.0900407243423538,0,39.469907,-0.376288
167,31477.387622115915,Sevilla,1,5,Alimentos,173.72290472451454,Diciembre,2021,47,9,1.2185376800038892,0,37.389092,-5.984459
168,24513.270657166708,Zaragoza,1,5,Alimentos,29.977851500428955,Febrero,2021,21,32,4.892312651889331,1,41.648823,-0.889085
169,31704.61099279477,Valencia,1,5,Moda,117.41313468858058,Octubre,2022,30,11,1.9045013249986877,1,39.469907,-0.376288
170,29567.932465841932,Valencia,1,5,Libros,196.82524115640226,Septiembre,2021,40,8,2.2167948785451235,0,39.469907,-0.376288
171,31378.17578943704,Madrid,1,4,Electrónica,134.23715419589502,Mayo,2021,25,33,2.2157700490201093,1,40.416775,-3.70379
172,31393.615174853305,Barcelona,1,9,Alimentos,102.7589389711504,Junio,2022,35,23,1.9216666484693996,0,41.385064,2.173404
173,17738.676993421333,Barcelona,1,6,Moda,1018.2082527884921,Diciembre,2021,29,25,1.0058952883452457,1,41.385064,2.173404
174,25493.53090667666,Zaragoza,1,2,Libros,424.57800004935933,Diciembre,2022,48,8,3.9173791763519854,1,41.648823,-0.889085
175,29456.856679555724,Barcelona,1,6,Libros,195.31749676136155,Diciembre,2021,31,45,4.867381999197141,2,41.385064,2.173404
176,29722.575208511633,Sevilla,0,6,Libros,168.50462407622737,Diciembre,2022,51,22,1.8971739331401802,0,37.389092,-5.984459
177,31296.94654499847,Barcelona,0,6,Libros,193.86472866399086,Abril,2022,35,4,3.6521887672136897,2,41.385064,2.173404
178,31511.741451658214,Zaragoza,1,5,Libros,44.95700651715701,Noviembre,2021,51,40,3.9675853078348604,2,41.648823,-0.889085
179,37581.166614669484,Barcelona,0,2,Alimentos,100.55090433803937,Octubre,2021,28,3,4.393701516362099,0,41.385064,2.173404
180,31562.292405489738,Sevilla,0,5,Moda,8.051833273152042,Julio,2021,58,29,2.6905167880544365,1,37.389092,-5.984459
181,28434.881458917796,Madrid,1,3,Libros,129.0795258087159,Diciembre,2020,29,41,2.211723622561717,0,40.416775,-3.70379
182,22004.38263731259,Zaragoza,1,3,Hogar,156.62513675059492,Septiembre,2020,66,29,2.3011805360921245,2,41.648823,-0.889085
183,23157.049422290715,Madrid,1,3,Hogar,51.68932109178914,Julio,2020,32,34,3.8504853323940513,0,40.416775,-3.70379
184,32677.459049876023,Madrid,1,6,Moda,665.0075943799553,Enero,2022,48,34,4.267117866022544,1,40.416775,-3.70379
185,35302.23407055234,Madrid,1,6,Electrónica,480.3808034797286,Enero,2021,66,28,1.7264558710264106,1,40.416775,-3.70379
186,37706.854984590915,Valencia,1,4,Electrónica,256.12990670475904,Septiembre,2022,46,13,2.483764032631061,0,39.469907,-0.376288
187,25860.534605421435,Valencia,1,5,Electrónica,152.4508526131865,Noviembre,2020,43,15,4.6077607869966,1,39.469907,-0.376288
188,28480.677822845362,Madrid,1,5,Hogar,407.9967246365241,Septiembre,2021,35,23,4.226774078778957,2,40.416775,-3.70379
189,31211.668430415564,Zaragoza,1,7,Electrónica,28.002433815246185,Abril,2022,49,44,4.939433611049903,1,41.648823,-0.889085
190,40236.99460565119,Sevilla,1,5,Alimentos,312.615658285647,Septiembre,2021,39,26,4.016993038728323,1,37.389092,-5.984459
191,30574.307341069478,Sevilla,1,3,Libros,26.665325910404768,Marzo,2022,55,4,2.572780804111689,2,37.389092,-5.984459
192,37756.31427366486,Barcelona,1,4,Hogar,316.18045343483374,Julio,2021,34,26,3.362551335978551,0,41.385064,2.173404
193,30849.86451453654,Zaragoza,1,7,Moda,64.52857995826852,Junio,2020,40,40,3.644057016989281,0,41.648823,-0.889085
194,35766.225932142275,Valencia,1,5,Moda,419.26152519008986,Agosto,2020,41,9,1.3138232652684958,0,39.469907,-0.376288
195,35132.89923276039,Madrid,1,7,Libros,576.6311092700328,Noviembre,2021,67,5,3.1779878364154603,1,40.416775,-3.70379
196,30830.440662540757,Barcelona,1,8,Hogar,32.220685042921914,Septiembre,2022,25,32,3.8372833138904383,1,41.385064,2.173404
197,24898.083763689225,Sevilla,0,7,Electrónica,124.23065589182332,Mayo,2020,58,20,1.6692852160042415,2,37.389092,-5.984459
198,28654.52781035525,Valencia,1,5,Electrónica,792.5304426285942,Enero,2020,23,11,4.122526869702229,0,39.469907,-0.376288
199,37445.22586942239,Valencia,1,8,Alimentos,132.10015849747623,Marzo,2020,22,15,3.3350911220564465,0,39.469907,-0.376288
200,34389.125842400565,Madrid,1,4,Alimentos,398.3557750530425,Octubre,2021,61,32,4.808887142790379,1,40.416775,-3.70379
